phase_or_time,Fx_mean,Fx_min,Fx_max,Fy_mean,Fy_min,Fy_max,Fz_mean,Fz_min,Fz_max
34.0,-0.04562198891393506,-0.17632718156567515,0.04664833843252101,0.12234759856505734,0.0645241574629817,0.1646614874138394,1.6105244005082817,1.3489649135703219,1.8075505861657086
35.0,-0.06140666117710143,-0.20128734959343295,0.030798359484061497,0.1300872590888867,0.06842407761344367,0.16917301714020905,1.6353383302819058,1.3636535374875423,1.8291298125328797
36.0,-0.07614119362193274,-0.22518600659626992,0.017118788866618575,0.13697509495679738,0.07360249185934253,0.1718061691832203,1.6580304492559745,1.3791044467839961,1.8484563760891395
37.0,-0.0903935310912631,-0.24871064287143357,0.004359763541511244,0.14338309216272874,0.08006005292062787,0.17721922292796577,1.6796382964981098,1.3954839776781487,1.8674188507837093
38.0,-0.1045020169812587,-0.2713577797531369,-0.007306284272079984,0.1498290712060756,0.08832770852717114,0.18346544840770482,1.7010913947947208,1.4157077979587471,1.8857849115139016
39.0,-0.11870248337174061,-0.29745372926404684,-0.01839491959766509,0.1553716776371615,0.09745917260039294,0.18788723610266264,1.721547788434814,1.4345701100896893,1.904313762997603
40.0,-0.1304653126555927,-0.3168943413980408,-0.02914455587337,0.15998433515659552,0.10641250603655121,0.19024073695750277,1.7386557901020627,1.4529602073296866,1.9233215105534374
41.0,-0.14057438803760308,-0.33436690616912146,-0.037003778679378145,0.16373756111803228,0.11543382615140106,0.19025672571390542,1.7528232012656313,1.4712323868791977,1.9377626572614381
42.0,-0.1497063692511386,-0.3499882376906421,-0.043725341743662174,0.16698632102566946,0.12501818753641547,0.18863575455232973,1.765025643962077,1.4898065414079502,1.9502171297417945
43.0,-0.1577183800462491,-0.36357857262067583,-0.049457684744974376,0.16954224775556398,0.13417255443324183,0.1925725105943583,1.7751442608066081,1.5091887307283942,1.960491790671475
44.0,-0.1650408028616858,-0.37746845646265414,-0.054480362058117474,0.17098798529406078,0.14322067267773533,0.19626070787471356,1.7819444264506907,1.5241368287555586,1.968582427670089
45.0,-0.17051162941230782,-0.38653399219531026,-0.059333009820910824,0.1711509167021389,0.15056179917957652,0.19843360688881556,1.7857447729846272,1.53682742322534,1.9744207443587953
46.0,-0.1746492006263473,-0.39337932294101097,-0.06269825452127993,0.17065421193583452,0.1569022797179771,0.1990587691500714,1.7863055551123204,1.5468845703589216,1.9760688502875576
47.0,-0.17786170341869756,-0.39816851540685244,-0.06546799219191687,0.16931127308474667,0.15637142069289878,0.19791949701389658,1.7837310704633194,1.554544656165459,1.9745415076218515
48.0,-0.17996046142253191,-0.40092236119226554,-0.06772789092545577,0.16677718830093413,0.15267097815879865,0.1949357489999592,1.7778794220057266,1.558003693744941,1.9696879885602325
49.0,-0.18109740167010036,-0.4015983913703815,-0.06952385396721701,0.163109212431434,0.14451096754258216,0.19065613608322746,1.767085309592886,1.5572816085932086,1.9612090802449758
50.0,-0.1812196479622063,-0.3999621512733768,-0.07094249164502581,0.15839762631489396,0.13520836368681227,0.18514037856659066,1.7534697234152243,1.5527333654297388,1.9472026714848323
51.0,-0.18040824899502703,-0.3964567306046221,-0.07167148436783367,0.15280620569935166,0.12590443094104856,0.17835815400354288,1.7359641624681956,1.5440756622543093,1.928006174431201
52.0,-0.1785882098492424,-0.3911093275848554,-0.07163281240072823,0.14644570545321958,0.1178168619159887,0.1700816802208695,1.7142036677433494,1.5304150229130271,1.9062999631255426
53.0,-0.17577695759192905,-0.38403572417251347,-0.07081545961054497,0.13950531237299912,0.11007817975951864,0.16081714523195406,1.6890697566722257,1.5120279650093287,1.8800842839252379
54.0,-0.1713000876721396,-0.37282698831165206,-0.06910265948368959,0.13174647718654453,0.10291003834662894,0.15184326355433014,1.6574364516021824,1.4916385844251265,1.8497245635505246
55.0,-0.16612055361217593,-0.36199322565033254,-0.06576360567548842,0.1239681021405385,0.09526096146661978,0.14251284702626368,1.6234962781579714,1.4681614340695328,1.8087196796329916
56.0,-0.15961711873531337,-0.34973755656840455,-0.06107852562967344,0.1159547913639162,0.08880941906261278,0.13230435824002662,1.585807200226398,1.4390365222764436,1.7646560965179534
57.0,-0.15173414519442374,-0.33619118884024896,-0.054825200253265,0.10793956403282123,0.08319611619331183,0.12185758327527436,1.5444778339775533,1.4096808052269092,1.7165049201555715
58.0,-0.14262326150705773,-0.32136732331146367,-0.04720738676903825,0.10030351646682077,0.07850789918817108,0.11247320706332882,1.5016043155995102,1.3773406118856493,1.6666592878694755
59.0,-0.13117529527926688,-0.30215428467055744,-0.037846601079327975,0.09261461834601513,0.07440267132267103,0.10250583517695276,1.4533015055560023,1.346611557927779,1.6133817370983596
60.0,-0.11901590536007597,-0.28518488577406,-0.025122059982470024,0.08571458547066357,0.07038988994074674,0.09437423420488243,1.405323224858774,1.3155475213035241,1.5500475209500926
61.0,-0.10566050037162072,-0.2679371115653553,-0.011847749317711986,0.07905392081936599,0.067276079958439,0.08710568935098774,1.35731178439066,1.2814942374101712,1.4916105004805147
62.0,-0.09060780613834331,-0.2502411154443584,0.005002096078807891,0.0728878643918032,0.06421063220594447,0.08085910992922261,1.3073939737619136,1.2435792506999521,1.425376102715918
63.0,-0.0748935331610544,-0.23137978234749176,0.021988197128796964,0.06722498499134683,0.06124583586725094,0.07645239400845046,1.2598908781360836,1.1936305792715323,1.365226270471444
64.0,-0.057720666476850924,-0.2105176599335901,0.04009889815385777,0.061942971561300665,0.05321987278564406,0.07300696992493635,1.212145532442244,1.1389617519282706,1.30664136890036
65.0,-0.03920859283108797,-0.1888390784443707,0.06172639008652901,0.05681816137265078,0.045422248328131146,0.07098045245445063,1.1647652773937793,1.0906163204505988,1.242475753804527
66.0,-0.02111492675999447,-0.16763048102750178,0.08144520639508401,0.052433881181289055,0.03978181922308845,0.0696656690155556,1.1219472572422162,1.040583944258762,1.1882990067740669
67.0,-0.0024477220991513575,-0.1468320548146895,0.10362122882519605,0.04843111181499436,0.03530732658462157,0.06892720406206243,1.0807808346272902,0.9958997076258032,1.1312627213235271
68.0,0.016330265153135067,-0.12339308511958041,0.12340216681572308,0.044710970602194144,0.027542279774168423,0.06836586128548046,1.042713638454045,0.9553663086435442,1.083135785502126
69.0,0.03543597809197734,-0.09761804326575094,0.14227573773805816,0.041338136994260616,0.01786874026569909,0.06759971950636177,1.0062602195182322,0.9144077296440215,1.0566088148424504
70.0,0.055020589279084556,-0.07164380652958423,0.16249662161401257,0.03848638094560834,0.009199361388829897,0.06648204673975135,0.9708662764369714,0.8792627882306906,1.0265428260197091
71.0,0.07330051500060389,-0.045864531876959935,0.1791822648118464,0.036217641372878785,0.001904004845616025,0.0645910006962636,0.9387871785121327,0.8439109157629967,0.9978193360014648
72.0,0.09176198087081737,-0.01892858033993773,0.19626850232149565,0.03447197187025137,-0.0041807565616747006,0.06220629686596106,0.9073867095171225,0.814911120420511,0.9649606135069893
73.0,0.10974273917716816,0.011725542161948564,0.21084288323624653,0.03303919813542785,-0.009109634837638906,0.05910271212556871,0.8777098610588225,0.7877263251689466,0.9334261200487292
74.0,0.12737997069486376,0.04292299288720251,0.22383049929311186,0.03216511944850893,-0.011890282714911446,0.05514718307590507,0.848160468616703,0.7610636534606108,0.8982122909801022
75.0,0.14374098434455151,0.07217741080364821,0.23702089206467908,0.03158658294212973,-0.012420321814019178,0.051077372229218126,0.8191365570734972,0.7351974117318623,0.8642562601438277
76.0,0.1586954026251375,0.09993123021985822,0.24807021847097058,0.031299541846531935,-0.011042264922513725,0.05535202908484072,0.7907821746125349,0.7091605114853121,0.8331037590197972
77.0,0.1724799200838144,0.12697955739280026,0.2579175931738986,0.03145997095219734,-0.007923060442406765,0.05915049078830929,0.7626696146352892,0.6865657050666438,0.8107456690136444
78.0,0.18572908505389973,0.15566678830269887,0.26780036436068183,0.03182984421431223,-0.0026963199578674026,0.061695460170901356,0.7336435509880261,0.6641831051633307,0.7854579018428719
79.0,0.1971805672025524,0.1627117463567032,0.27558355035139026,0.032251713933715384,0.0034883473453181223,0.06335623420760465,0.7038119739240045,0.639832839475406,0.7610086460895494
80.0,0.2074162481221189,0.16676867280999047,0.2827509483307807,0.03285440717071464,0.011030974120779687,0.06371811089199704,0.6733308412707153,0.6157246541730285,0.7334068533361756
