phase_or_time,Fx_mean,Fx_min,Fx_max,Fy_mean,Fy_min,Fy_max,Fz_mean,Fz_min,Fz_max
74.0,0.04027270736028475,-0.0671144785369329,0.11763626055889,0.10697140120672363,-0.0079342710106974,0.278215117934184,1.0287454757852788,0.403429224499867,1.41839370788676
75.0,0.04009729198649963,-0.0682524879705634,0.117113030077202,0.11361617667571731,-0.0046349888089974,0.297088116992301,1.0320659650488162,0.371781487563711,1.42949330075363
76.0,0.03977901589266163,-0.0692991140215149,0.116894704850088,0.12031353890119155,0.000362836536162,0.315464756605492,1.0328902297156968,0.334883316626672,1.44113230680107
77.0,0.03928034688184234,-0.0701155964662213,0.118785710169537,0.12703292507855457,0.003128927995916,0.333181319741354,1.0308620672225908,0.302983058462536,1.45003017544406
78.0,0.03853493557148261,-0.0705435942609501,0.121454508239781,0.13372354238025141,0.0039918988586907,0.350033283455811,1.0255837016649938,0.272004077931103,1.4523032404594
79.0,0.037455921006356516,-0.0704452521058196,0.121821278248257,0.1403106185674684,-0.0036896988588178,0.365732186972054,1.0166343259739854,0.241026543131395,1.44710268122782
80.0,0.035947814829302954,-0.0697977310213409,0.1228574653198,0.1466976072926933,-0.0097965852232743,0.379910546354692,1.003584805679634,0.211923350069175,1.44625200513325
81.0,0.033919011121708406,-0.068664853302548,0.125053688140729,0.15276250823240686,-0.01555440627708,0.391924737239236,0.9859795233871639,0.186867742632519,1.43371274747104
82.0,0.031303674755023776,-0.0670236124187042,0.125709794512193,0.15835752767065134,-0.0163278052374248,0.401107210891485,0.9633904499969824,0.16660293959157,1.41206975530844
83.0,0.028068184002763574,-0.0729276257337074,0.124776201145514,0.16329333119080383,-0.018752332944047,0.415905056876648,0.9353600100122118,0.150893519617311,1.3846863272024
84.0,0.02422264185283502,-0.0788277257225806,0.122273457574462,0.1673239255415281,-0.0220855114114569,0.427064055682715,0.9014297627780371,0.139420289785523,1.35152385648002
85.0,0.019825470408954438,-0.0844797831275847,0.118135580533584,0.17013201509684467,-0.020540597358283,0.434393698021341,0.8611435166906909,0.131596171521587,1.31710083750361
86.0,0.01499078548537852,-0.0863060722105564,0.112281806859207,0.1713194318818055,-0.0240734729095141,0.437340599068902,0.814100829434872,0.117785250150861,1.27921285926469
87.0,0.009895150594066562,-0.0861388533939036,0.104675130376016,0.17039574454916792,-0.0240003065107595,0.442063473536626,0.7600354598893355,0.0987747961683612,1.23656071461286
88.0,0.004780483576141409,-0.0824210789051352,0.0954824611953848,0.16678878964448107,-0.0295709940254867,0.438073424793463,0.6989585876224803,0.0836143389745145,1.18594624967314
89.0,-4.5501433549966514e-05,-0.077314170171148,0.0848772415737117,0.15990467214152085,-0.0317991774572448,0.421433098652658,0.6313599648036571,0.0722280960221827,1.1223989449472
90.0,-0.004225137629492635,-0.076817081312285,0.0731084291585041,0.14927875441082564,-0.0288867781579888,0.395188239091078,0.5584358576571231,0.0647107074455049,1.04409951823595
91.0,-0.00739355952977574,-0.0785297935380736,0.066762643505886,0.13478034476963138,-0.023887509019779,0.355970098868392,0.48220939387465217,0.06129908451532,0.951924682799201
92.0,-0.00926103779879133,-0.0778220980066811,0.059558914853337,0.11685257477137133,-0.0204096975811658,0.326487471357311,0.40547922834474365,0.0603875690329933,0.848233637927328
93.0,-0.009701987398300855,-0.0727238600400649,0.0523880316426239,0.09659305967141861,-0.025749360504927,0.304902894854739,0.3314498949810768,0.0600535504032479,0.747743190672631
94.0,-0.008817855843152004,-0.0709783068868173,0.0465244422917162,0.0756212766375568,-0.0351547991219169,0.272191294984849,0.2631699899080454,0.0518684251828232,0.644107252537453
95.0,-0.0069309444853264315,-0.0658056503609106,0.0410773239336951,0.05569196952755194,-0.0421797508951616,0.244945445590002,0.2029459497533521,0.0419092155759508,0.531666775122919
96.0,-0.004507779494933008,-0.0573776170360834,0.0363067440812457,0.038228681718600645,-0.0583854264061172,0.207221652792327,0.1520032184798006,0.0345088237995763,0.413192777015279
97.0,-0.002040952648977627,-0.0459782492697182,0.0362402020742074,0.02401288843228646,-0.0663512280942388,0.160169044703829,0.1104338001980351,0.0294804385586845,0.298046054529161
98.0,6.262051676557455e-05,-0.0378279772821382,0.0371542344163265,0.013163312050587855,-0.0662585923403208,0.118474060850263,0.0774377265812263,0.0258569948374391,0.189336598555054
99.0,0.0015378933173884775,-0.0299484828545045,0.0381164511857337,0.005402488404478595,-0.0572867946386086,0.0868297692451612,0.051757661966979576,0.0219574044685799,0.107722824622271
100.0,0.002263131177378796,-0.0193652372214638,0.0382899783148311,0.00034089802751616617,-0.0481123368152539,0.0554468386726307,0.03204172790483973,0.0149919734189426,0.0661547057455628
