action_abs_mean,cumulative_done_count,cumulative_done_rate_of_attempted_env_steps,done_count,done_rate_of_envs,error_anchor_pos,error_body_pos,error_joint_pos,reward_mean,step
0.03238868713378906,392818.0,0.6414905152591973,2043.0,0.99755859375,0.059622958302497864,0.5506362915039062,0.8921375274658203,0.024233896285295486,191
0.03242212533950806,394862.0,0.6448284646739131,2044.0,0.998046875,0.05976342409849167,0.545681357383728,0.90549635887146,0.023540468886494637,192
0.032406143844127655,396905.0,0.6481647810409699,2043.0,0.99755859375,0.05928536131978035,0.5362992286682129,0.8971557021141052,0.024364935234189034,193
0.032363809645175934,398948.0,0.6515010974080268,2043.0,0.99755859375,0.05984310060739517,0.5400588512420654,0.913702130317688,0.024096127599477768,194
0.03217718377709389,400992.0,0.6548390468227425,2044.0,0.998046875,0.06009490415453911,0.537898063659668,0.883604884147644,0.024033980444073677,195
0.032105106860399246,403036.0,0.6581769962374582,2044.0,0.998046875,0.05967925116419792,0.5380579233169556,0.9029505252838135,0.024474697187542915,196
0.03226828575134277,405080.0,0.661514945652174,2044.0,0.998046875,0.05911368876695633,0.5346921682357788,0.894207775592804,0.023969782516360283,197
0.03224080055952072,407124.0,0.6648528950668896,2044.0,0.998046875,0.05947481840848923,0.5368420481681824,0.9058891534805298,0.02436736226081848,198
0.03204773738980293,409168.0,0.6681908444816054,2044.0,0.998046875,0.0595543347299099,0.542460560798645,0.906251072883606,0.024481069296598434,199
0.03229447454214096,411211.0,0.6715271608486622,2043.0,0.99755859375,0.05927395820617676,0.5420570969581604,0.9083852767944336,0.02413265034556389,200
0.03221781551837921,413254.0,0.674863477215719,2043.0,0.99755859375,0.05935230851173401,0.5346689820289612,0.892210841178894,0.023883327841758728,201
0.03217870742082596,415296.0,0.6781981605351171,2042.0,0.9970703125,0.059206344187259674,0.5434861779212952,0.9090116620063782,0.024207325652241707,202
0.032198574393987656,417339.0,0.681534476902174,2043.0,0.99755859375,0.059760142117738724,0.5518731474876404,0.918429970741272,0.02432214468717575,203
0.03215096890926361,419383.0,0.6848724263168896,2044.0,0.998046875,0.0596553236246109,0.5531659126281738,0.9038937091827393,0.023964902386069298,204
0.032558709383010864,421428.0,0.6882120087792643,2045.0,0.99853515625,0.059829726815223694,0.5437846779823303,0.9029213190078735,0.02441929280757904,205
0.03242019563913345,423473.0,0.6915515912416388,2045.0,0.99853515625,0.059664446860551834,0.5373661518096924,0.8974852561950684,0.024471212178468704,206
0.03193608298897743,425518.0,0.6948911737040134,2045.0,0.99853515625,0.05934612452983856,0.5431931018829346,0.8928831815719604,0.024409443140029907,207
0.03210577368736267,427562.0,0.6982291231187291,2044.0,0.998046875,0.0597640722990036,0.5461288690567017,0.9020132422447205,0.024736065417528152,208
0.03230626508593559,429608.0,0.7015703386287625,2046.0,0.9990234375,0.05937455594539642,0.5431747436523438,0.9032464623451233,0.023836728185415268,209
0.032360244542360306,431655.0,0.7049131871864549,2047.0,0.99951171875,0.059638090431690216,0.5408114194869995,0.8945512771606445,0.02406272478401661,210
0.031801141798496246,433701.0,0.7082544026964883,2046.0,0.9990234375,0.05929503217339516,0.5506209135055542,0.9032812118530273,0.025184838101267815,211
0.032230276614427567,435747.0,0.7115956182065217,2046.0,0.9990234375,0.05934394896030426,0.5533154010772705,0.9101353883743286,0.024049710482358932,212
0.03231693431735039,437793.0,0.7149368337165551,2046.0,0.9990234375,0.059659022837877274,0.5525111556053162,0.8980135321617126,0.02420329488813877,213
0.03228715434670448,439839.0,0.7182780492265887,2046.0,0.9990234375,0.059312399476766586,0.543779194355011,0.8971489071846008,0.02396785467863083,214
0.03255945071578026,441885.0,0.7216192647366221,2046.0,0.9990234375,0.059622421860694885,0.5377411842346191,0.8914726972579956,0.023966647684574127,215
0.03233003243803978,443930.0,0.7249588471989966,2045.0,0.99853515625,0.05986718088388443,0.5406805276870728,0.9093824625015259,0.023573873564600945,216
0.03217265382409096,445974.0,0.7282967966137124,2044.0,0.998046875,0.05956878885626793,0.5394755005836487,0.8970690965652466,0.024479979649186134,217
0.03189793974161148,448019.0,0.7316363790760869,2045.0,0.99853515625,0.06003875285387039,0.5409003496170044,0.8894513249397278,0.024787332862615585,218
0.03216683492064476,450064.0,0.7349759615384616,2045.0,0.99853515625,0.059479258954524994,0.5535986423492432,0.8968929052352905,0.024015937000513077,219
0.03182562440633774,452109.0,0.7383155440008361,2045.0,0.99853515625,0.05928357318043709,0.5518931150436401,0.9126091003417969,0.023880723863840103,220
0.032075654715299606,454153.0,0.7416534934155519,2044.0,0.998046875,0.05983904004096985,0.544097900390625,0.905031681060791,0.023779423907399178,221
0.032308291643857956,456197.0,0.7449914428302675,2044.0,0.998046875,0.059293486177921295,0.5391533374786377,0.9007164239883423,0.024166105315089226,222
0.03234945237636566,458238.0,0.7483244931020067,2041.0,0.99658203125,0.059696897864341736,0.5474909543991089,0.9038088321685791,0.024074256420135498,223
0.0318857841193676,460279.0,0.7516575433737458,2041.0,0.99658203125,0.05931336432695389,0.5432045459747314,0.8921399116516113,0.02465534210205078,224
0.03232554346323013,462321.0,0.7549922266931438,2042.0,0.9970703125,0.059804387390613556,0.5458394885063171,0.8988745212554932,0.02420986443758011,225
0.032165125012397766,464364.0,0.7583285430602007,2043.0,0.99755859375,0.059764355421066284,0.5468239784240723,0.8902193903923035,0.024458017200231552,226
0.03234364464879036,466407.0,0.7616648594272575,2043.0,0.99755859375,0.0599743127822876,0.5503443479537964,0.9175102114677429,0.02403201535344124,227
0.03211303800344467,468451.0,0.7650028088419732,2044.0,0.998046875,0.05943644791841507,0.5567102432250977,0.8999839425086975,0.024244200438261032,228
0.032553572207689285,470496.0,0.7683423913043478,2045.0,0.99853515625,0.059545040130615234,0.5448015928268433,0.8944090008735657,0.02350754663348198,229
0.03227771073579788,472541.0,0.7716819737667224,2045.0,0.99853515625,0.05968577787280083,0.5371350049972534,0.8996204137802124,0.024454722180962563,230
0.03204340115189552,474587.0,0.7750231892767558,2046.0,0.9990234375,0.05955109745264053,0.5542823076248169,0.8979119062423706,0.02417500503361225,231
0.03210008889436722,476633.0,0.7783644047867893,2046.0,0.9990234375,0.05971662327647209,0.5566209554672241,0.9025425314903259,0.02430007793009281,232
0.03212842345237732,478679.0,0.7817056202968228,2046.0,0.9990234375,0.05939100682735443,0.5457265377044678,0.9039055109024048,0.024364754557609558,233
0.032038137316703796,480724.0,0.7850452027591973,2045.0,0.99853515625,0.05983481556177139,0.5369716882705688,0.8865104913711548,0.024445708841085434,234
0.032288793474435806,482769.0,0.788384785221572,2045.0,0.99853515625,0.05945048853754997,0.5461767315864563,0.9102051258087158,0.024493008852005005,235
0.03225044533610344,484814.0,0.7917243676839465,2045.0,0.99853515625,0.059274908155202866,0.5567879676818848,0.9041212201118469,0.02377103641629219,236
0.031853195279836655,486860.0,0.7950655831939799,2046.0,0.9990234375,0.05967330560088158,0.5527618527412415,0.8987652659416199,0.024468977004289627,237
0.03218073025345802,488906.0,0.7984067987040134,2046.0,0.9990234375,0.06017148122191429,0.5499223470687866,0.9005770087242126,0.024024836719036102,238
0.03214643895626068,490953.0,0.8017496472617057,2047.0,0.99951171875,0.059871457517147064,0.5447016358375549,0.8978961706161499,0.02416505292057991,239
0.032367147505283356,493000.0,0.805092495819398,2047.0,0.99951171875,0.059499435126781464,0.5363150835037231,0.8873271942138672,0.024311400949954987,240
0.032179929316043854,495047.0,0.8084353443770903,2047.0,0.99951171875,0.05944047495722771,0.5387073755264282,0.9057080745697021,0.02377055212855339,241
0.03203190490603447,497094.0,0.8117781929347826,2047.0,0.99951171875,0.05943966284394264,0.541272759437561,0.8817769289016724,0.02393060177564621,242
0.032261643558740616,499141.0,0.8151210414924749,2047.0,0.99951171875,0.059705160558223724,0.5439492464065552,0.9015488028526306,0.024385035037994385,243
0.03233373165130615,501187.0,0.8184622570025084,2046.0,0.9990234375,0.0595414862036705,0.5472934246063232,0.9003226161003113,0.0240715891122818,244
0.03230198845267296,503233.0,0.8218034725125418,2046.0,0.9990234375,0.05950772762298584,0.5495014190673828,0.8967573046684265,0.02430792897939682,245
0.03208112344145775,505279.0,0.8251446880225752,2046.0,0.9990234375,0.05954831838607788,0.565204381942749,0.9055401682853699,0.024298550561070442,246
0.032275039702653885,507325.0,0.8284859035326086,2046.0,0.9990234375,0.05970656871795654,0.564907968044281,0.9040446281433105,0.024126268923282623,247
0.03186483681201935,509371.0,0.8318271190426422,2046.0,0.9990234375,0.05984050780534744,0.5454338788986206,0.8947561979293823,0.024804186075925827,248
0.03207631781697273,511418.0,0.8351699676003345,2047.0,0.99951171875,0.05932966619729996,0.5513439178466797,0.8874098062515259,0.024080021306872368,249
0.03191060945391655,513465.0,0.8385128161580268,2047.0,0.99951171875,0.05946725606918335,0.5603926181793213,0.893032968044281,0.024249278008937836,250
0.032261911779642105,515512.0,0.841855664715719,2047.0,0.99951171875,0.05968796834349632,0.5527682304382324,0.8875614404678345,0.02432957850396633,251
0.032405152916908264,517558.0,0.8451968802257525,2046.0,0.9990234375,0.05922389030456543,0.5482921004295349,0.9082663059234619,0.024189967662096024,252
0.03227025270462036,519604.0,0.848538095735786,2046.0,0.9990234375,0.06009804084897041,0.5455721020698547,0.9000360369682312,0.023822586983442307,253
0.03216836228966713,521650.0,0.8518793112458194,2046.0,0.9990234375,0.05950610339641571,0.5439103245735168,0.9070924520492554,0.024196680635213852,254
0.032256629317998886,523697.0,0.8552221598035117,2047.0,0.99951171875,0.0594860278069973,0.5345178246498108,0.8975610733032227,0.0239829383790493,255
0.032018378376960754,525744.0,0.858565008361204,2047.0,0.99951171875,0.059761837124824524,0.5297356843948364,0.8936649560928345,0.02456088364124298,256
0.03194329887628555,527791.0,0.8619078569188964,2047.0,0.99951171875,0.05985943228006363,0.5351636409759521,0.898462176322937,0.02457088604569435,257
0.03252244368195534,529838.0,0.8652507054765887,2047.0,0.99951171875,0.05955512076616287,0.5438188314437866,0.8907762765884399,0.024078229442238808,258
0.03210311755537987,531885.0,0.868593554034281,2047.0,0.99951171875,0.059917107224464417,0.5549144744873047,0.9012925028800964,0.024046242237091064,259
0.03215460851788521,533932.0,0.8719364025919732,2047.0,0.99951171875,0.05958137288689613,0.5580739378929138,0.9049143195152283,0.024637045338749886,260
0.03211848810315132,535978.0,0.8752776181020067,2046.0,0.9990234375,0.059496622532606125,0.5534222722053528,0.8981059193611145,0.02435668557882309,261
0.03221852332353592,538024.0,0.8786188336120402,2046.0,0.9990234375,0.05980195850133896,0.537642240524292,0.8795852661132812,0.02395067736506462,262
0.03228915110230446,540070.0,0.8819600491220736,2046.0,0.9990234375,0.05971357226371765,0.5369821190834045,0.906875729560852,0.024648036807775497,263
0.03214131295681,542116.0,0.885301264632107,2046.0,0.9990234375,0.05959770083427429,0.5457073450088501,0.9032091498374939,0.024407126009464264,264
0.03239293023943901,544162.0,0.8886424801421404,2046.0,0.9990234375,0.05905301123857498,0.5424257516860962,0.8970158100128174,0.02414212003350258,265
0.03231627866625786,546208.0,0.891983695652174,2046.0,0.9990234375,0.059345826506614685,0.5478769540786743,0.906632661819458,0.0237162746489048,266
0.032306015491485596,548255.0,0.8953265442098662,2047.0,0.99951171875,0.059702955186367035,0.5451915860176086,0.8909510970115662,0.02403395250439644,267
0.03186475485563278,550302.0,0.8986693927675585,2047.0,0.99951171875,0.05953377112746239,0.5388727188110352,0.9043031930923462,0.02408682554960251,268
0.03255466744303703,552348.0,0.9020106082775919,2046.0,0.9990234375,0.05969233810901642,0.5433169007301331,0.9069367051124573,0.02397226169705391,269
0.03242070972919464,554394.0,0.9053518237876255,2046.0,0.9990234375,0.059344787150621414,0.5437957048416138,0.9097968339920044,0.02391747012734413,270
0.03223768249154091,556439.0,0.90869140625,2045.0,0.99853515625,0.05979778990149498,0.5447444915771484,0.9060736894607544,0.02419685199856758,271
0.032483626157045364,558484.0,0.9120309887123745,2045.0,0.99853515625,0.0600743368268013,0.5414361953735352,0.8958251476287842,0.023917779326438904,272
0.03244141489267349,560529.0,0.9153705711747492,2045.0,0.99853515625,0.05940944328904152,0.556477427482605,0.9052295684814453,0.02407361939549446,273
0.03223627805709839,562573.0,0.9187085205894648,2044.0,0.998046875,0.05947218835353851,0.5521395206451416,0.9088114500045776,0.024109207093715668,274
0.03229059651494026,564617.0,0.9220464700041806,2044.0,0.998046875,0.06017042696475983,0.5448223352432251,0.9002736210823059,0.024561870843172073,275
0.03215495124459267,566661.0,0.9253844194188964,2044.0,0.998046875,0.05943242833018303,0.5429625511169434,0.900916337966919,0.024621425196528435,276
0.03204741328954697,568705.0,0.928722368833612,2044.0,0.998046875,0.05969497561454773,0.544929027557373,0.8931682705879211,0.024273905903100967,277
0.03205172345042229,570749.0,0.9320603182483278,2044.0,0.998046875,0.05959097668528557,0.554216206073761,0.8924253582954407,0.02427910454571247,278
0.0320572555065155,572792.0,0.9353966346153846,2043.0,0.99755859375,0.0596274733543396,0.5495145320892334,0.9054547548294067,0.024508506059646606,279
0.03224639967083931,574834.0,0.9387313179347826,2042.0,0.9970703125,0.059930890798568726,0.5487101078033447,0.902330756187439,0.024111930280923843,280
0.03224164620041847,576876.0,0.9420660012541806,2042.0,0.9970703125,0.05974375084042549,0.5543957948684692,0.9022610187530518,0.024387601763010025,281
0.03260192275047302,578918.0,0.9454006845735786,2042.0,0.9970703125,0.05952473729848862,0.5473133325576782,0.8934748768806458,0.024020422250032425,282
0.032216981053352356,580962.0,0.9487386339882943,2044.0,0.998046875,0.06002481281757355,0.5503698587417603,0.8935759663581848,0.024770282208919525,283
0.032509393990039825,583005.0,0.9520749503553512,2043.0,0.99755859375,0.05948544293642044,0.5461315512657166,0.9046097993850708,0.02387215383350849,284
0.03216538205742836,585049.0,0.9554128997700669,2044.0,0.998046875,0.06012312322854996,0.5486025810241699,0.9106969833374023,0.024333257228136063,285
0.03260271996259689,587093.0,0.9587508491847826,2044.0,0.998046875,0.060140982270240784,0.5584542751312256,0.9025468826293945,0.023862045258283615,286
0.03245465084910393,589137.0,0.9620887985994984,2044.0,0.998046875,0.05983565002679825,0.5498875379562378,0.8979693651199341,0.0241159088909626,287
0.032381005585193634,591181.0,0.965426748014214,2044.0,0.998046875,0.05942763388156891,0.5467566251754761,0.896604061126709,0.024451449513435364,288
0.03227147087454796,593225.0,0.9687646974289298,2044.0,0.998046875,0.05983109027147293,0.5384490489959717,0.9014161229133606,0.024629488587379456,289
0.0323205441236496,595269.0,0.9721026468436454,2044.0,0.998046875,0.059679895639419556,0.5386524796485901,0.9016059637069702,0.02402380108833313,290
0.03224100172519684,597314.0,0.9754422293060201,2045.0,0.99853515625,0.05977781116962433,0.5421620607376099,0.9014844298362732,0.024761805310845375,291
0.03217480331659317,599360.0,0.9787834448160535,2046.0,0.9990234375,0.05965760350227356,0.5382558703422546,0.8906891345977783,0.024222755804657936,292
0.03182339295744896,601407.0,0.9821262933737458,2047.0,0.99951171875,0.05986938625574112,0.5374901294708252,0.9078085422515869,0.02439189702272415,293
0.032286543399095535,603454.0,0.9854691419314381,2047.0,0.99951171875,0.05951762944459915,0.5450305938720703,0.9204756021499634,0.024308662861585617,294
0.031994279474020004,605501.0,0.9888119904891305,2047.0,0.99951171875,0.05974757298827171,0.5347297191619873,0.8904104232788086,0.024268919602036476,295
0.03205501660704613,607548.0,0.9921548390468228,2047.0,0.99951171875,0.05927694961428642,0.532097339630127,0.8958406448364258,0.02422676607966423,296
0.03223531320691109,609595.0,0.9954976876045151,2047.0,0.99951171875,0.059463098645210266,0.5547391176223755,0.8942293524742126,0.02433958277106285,297
0.032339997589588165,611642.0,0.9988405361622074,2047.0,0.99951171875,0.05987631529569626,0.5508682727813721,0.9048173427581787,0.02399037964642048,298
