frame,time_s,root_x,root_y,root_z,joint_abs_mean,joint_vel_abs_mean
274,5.48,2.440591812133789,0.00502145616337657,0.7484784126281738,0.2890863811982603,0.011728269224665288
275,5.5,2.440579891204834,0.005012209992855787,0.7484850287437439,0.28919913812444126,0.011623186733702133
276,5.52,2.440567970275879,0.005002748221158981,0.7484909892082214,0.2893151442745122,0.011492025203489024
277,5.54,2.4405579566955566,0.004993584007024765,0.7484970092773438,0.28942830690407545,0.0112427595264182
278,5.56,2.440551996231079,0.004985015839338303,0.7485030293464661,0.28953576317570845,0.011153603454345259
279,5.58,2.440542221069336,0.004976748023182154,0.7485089898109436,0.2896398024569298,0.011105102824111437
280,5.6,2.4405300617218018,0.004968630149960518,0.7485150098800659,0.2897421262580259,0.010844083213857535
281,5.62,2.4405181407928467,0.004959870129823685,0.7485209703445435,0.28984797659233724,0.010756564182068768
282,5.64,2.4405059814453125,0.004951267968863249,0.7485268115997314,0.28995229302231096,0.010583000177324846
283,5.66,2.4404940605163574,0.004942982457578182,0.7485321760177612,0.290053512017917,0.010432534578159965
284,5.68,2.440485954284668,0.004934900440275669,0.7485380172729492,0.29015286164037113,0.010360147531047977
285,5.7,2.4404799938201904,0.004926920402795076,0.7485439777374268,0.2902512627428976,0.01018014335041416
286,5.72,2.4404680728912354,0.004918922204524279,0.7485493421554565,0.2903483334350689,0.009995273410760123
287,5.74,2.440455913543701,0.004911007825285196,0.7485547661781311,0.29044527168674716,0.00992527488490631
288,5.76,2.440443992614746,0.004903262481093407,0.7485601305961609,0.29054190324426726,0.009704202991621247
289,5.78,2.4404358863830566,0.004895796068012714,0.7485663890838623,0.2906343836722703,0.009454587265720656
290,5.8,2.440429925918579,0.004888469818979502,0.7485730051994324,0.2907247941716221,0.009332947304536557
291,5.82,2.4404239654541016,0.0048814318142831326,0.7485784292221069,0.29081361137073614,0.009255885580105
292,5.84,2.440415859222412,0.004874419886618853,0.7485837936401367,0.29090154007205676,0.00918584008669031
293,5.86,2.440403938293457,0.004867460113018751,0.7485892176628113,0.29098770292154674,0.009065128638055819
294,5.88,2.4403960704803467,0.004860511980950832,0.7485946416854858,0.2910740099975775,0.009016606731918352
295,5.9,2.440390110015869,0.004853569902479649,0.7486000061035156,0.2911603941806945,0.008898714942664936
296,5.92,2.440378189086914,0.004846771713346243,0.7486047744750977,0.2912443209567974,0.008760941825036344
297,5.94,2.440368175506592,0.004840065725147724,0.7486096024513245,0.29132767089096634,0.008698756774437839
298,5.96,2.4403622150421143,0.004833543673157692,0.7486143708229065,0.29140988641001025,0.008564841419715306
299,5.98,2.4403560161590576,0.00482703372836113,0.748619556427002,0.2914910218196696,0.008468713675593507
300,6.0,2.44035005569458,0.004820529837161303,0.7486249804496765,0.2915716191817974,0.008344274528067687
301,6.02,2.4403440952301025,0.0048141758888959885,0.7486292123794556,0.2916509198859848,0.008247286113428658
302,6.04,2.440335988998413,0.004807815887033939,0.7486338019371033,0.29172975341949997,0.008210353553295135
303,6.06,2.440324068069458,0.00480144377797842,0.7486392259597778,0.29180764310575763,0.008077789419170084
304,6.08,2.4403159618377686,0.004795299842953682,0.748644232749939,0.2918826562256135,0.007955149490514705
305,6.1,2.440310001373291,0.004789269994944334,0.748649001121521,0.29195624612400245,0.007871982384601543
306,6.12,2.4403040409088135,0.004783390089869499,0.748653769493103,0.2920280648716565,0.007794822309294651
307,6.14,2.440297842025757,0.004777542315423489,0.7486585378646851,0.292099859372809,0.007719130672771355
308,6.16,2.4402918815612793,0.004771758336573839,0.7486633658409119,0.2921715772485939,0.007670308495390004
309,6.18,2.440286159515381,0.004765782039612532,0.7486677765846252,0.2922447109916087,0.007672212086617947
310,6.2,2.440279960632324,0.004759709816426039,0.7486720085144043,0.2923185379918793,0.007556939240673493
311,6.22,2.4402737617492676,0.004754070192575455,0.7486761808395386,0.2923878063929492,0.007435630461008385
312,6.24,2.440268039703369,0.004748620092868805,0.7486803531646729,0.29245563622178705,0.007449703869120828
313,6.26,2.4402618408203125,0.004743550438433886,0.7486845850944519,0.2925205835751418,0.007373975300840263
314,6.28,2.440255880355835,0.004738060291856527,0.748688817024231,0.2925866845160209,0.00724868672289725
315,6.3,2.4402499198913574,0.004732360132038593,0.7486929893493652,0.2926533469159541,0.007193443236936783
316,6.32,2.44024395942688,0.004726894199848175,0.7486971616744995,0.29271834157407284,0.007118812987002833
317,6.34,2.4402379989624023,0.004721478093415499,0.7487012147903442,0.2927830017268144,0.007052907463291596
318,6.36,2.4402318000793457,0.004716162104159594,0.7487047910690308,0.2928469653787284,0.006984085133620377
319,6.38,2.4402260780334473,0.004710809793323278,0.7487088441848755,0.2929102846517645,0.006943155112194604
320,6.4,2.4402201175689697,0.004705439787358046,0.7487130165100098,0.29297327754441005,0.0068759923030076355
321,6.42,2.440214157104492,0.004700387828052044,0.7487165927886963,0.2930343981896495,0.006826537468566977
322,6.44,2.4402079582214355,0.004695378243923187,0.7487203478813171,0.29309495711891814,0.0067950097908233776
323,6.46,2.440202236175537,0.004690452013164759,0.7487245798110962,0.2931544071320316,0.006700837021243983
324,6.48,2.4401960372924805,0.004685338120907545,0.7487283945083618,0.2932146649550775,0.0066781641337378276
325,6.5,2.440190076828003,0.004680130165070295,0.7487319707870483,0.29327531810849905,0.006575013735684855
326,6.52,2.4401841163635254,0.004675330128520727,0.7487355470657349,0.2933335142402813,0.006488178342837712
327,6.54,2.440178155899048,0.004670488182455301,0.7487392425537109,0.2933913434630838,0.006466930539443575
328,6.56,2.440171957015991,0.004665561951696873,0.7487428188323975,0.2934484522918175,0.006409302546546377
329,6.58,2.4401659965515137,0.004660772159695625,0.748746395111084,0.2935047101486346,0.0063439823109014285
330,6.6,2.440160036087036,0.0046560498885810375,0.7487499713897705,0.2935605531815311,0.006295140061912866
331,6.62,2.4401540756225586,0.00465136393904686,0.748753547668457,0.2936161331960867,0.006276483101577595
