variant,step,reward,done,action_abs_mean,target_body_error_mean,teacher_vae_mse,guided_base_mse,guided_teacher_mse
vae_base,131,0.025595612823963165,0,0.6664847135543823,0.12379271537065506,0.000852910103276372,0.00010448148532304913,0.0003603544901125133
vae_base,132,0.021251056343317032,0,0.7327108979225159,0.1583300083875656,0.002031652256846428,0.0002488773316144943,0.0008583731832914054
vae_base,133,0.01669614017009735,0,0.8037668466567993,0.19703887403011322,0.003210088238120079,0.00039323585224337876,0.0013562623644247651
vae_base,134,0.012130722403526306,0,0.8513979911804199,0.23934122920036316,0.0032548876479268074,0.00039872346678748727,0.0013751904480159283
vae_base,135,0.008205832913517952,1,0.9000884294509888,0.006944643799215555,0.005133136175572872,0.0006288090371526778,0.002168749924749136
vae_base,136,0.04716435447335243,0,0.09229210764169693,0.007411054335534573,0.0014826967380940914,0.00018163035565521568,0.0006264393450692296
vae_base,137,0.047192733734846115,0,0.18598656356334686,0.012232388369739056,0.006172609515488148,0.0007561446400359273,0.0026079274248331785
vae_base,138,0.047142330557107925,0,0.2547365725040436,0.020924022421240807,0.0014431882882490754,0.00017679059237707406,0.0006097469595260918
vae_base,139,0.040791094303131104,0,0.33825862407684326,0.033541981130838394,0.000965928309597075,0.00011832626478280872,0.0004081046499777585
vae_base,140,0.039924439042806625,0,0.4137205481529236,0.05012325197458267,0.003942761570215225,0.00048298813635483384,0.001665817224420607
vae_base,141,0.03757719323039055,0,0.4742901921272278,0.07058357447385788,0.0023636191617697477,0.00028954356093890965,0.0009986287914216518
vae_base,142,0.0345107764005661,0,0.544814944267273,0.0949421301484108,0.002146590268239379,0.0002629575610626489,0.0009069338557310402
vae_base,143,0.03145710378885269,0,0.5978575348854065,0.12331046909093857,0.0015793743077665567,0.00019347333000041544,0.0006672856980003417
vae_base,144,0.027630098164081573,0,0.6632489562034607,0.1555921882390976,0.002710978500545025,0.00033209510729648173,0.0011453879997134209
vae_base,145,0.02348068729043007,0,0.7144159078598022,0.1918446272611618,0.0029717872384935617,0.00036404383718036115,0.001255580224096775
vae_base,146,0.020508110523223877,0,0.7856206297874451,0.23207496106624603,0.0025382000021636486,0.00031092960853129625,0.0010723891900852323
vae_base,147,0.015302412211894989,1,0.846472442150116,0.00420832633972168,0.0027200013864785433,0.0003332003252580762,0.0011492003686726093
vae_base,148,0.03741747513413429,0,0.08602338284254074,0.00029798917239531875,0.001056443084962666,0.00012941430031787604,0.00044634719961322844
vae_base,149,0.036236658692359924,0,0.18023677170276642,0.009335721842944622,0.006947949528694153,0.0008511237683705986,0.0029355089645832777
vae_base,150,0.028757836669683456,0,0.25157859921455383,0.022006375715136528,0.0025567365810275078,0.00031320026027970016,0.0010802213801071048
vae_base,151,0.02835121378302574,0,0.3383302390575409,0.038534004241228104,0.005253790877759457,0.0006435893592424691,0.002219726564362645
vae_base,152,0.024186324328184128,0,0.4224283993244171,0.05880320817232132,0.0018305826233699918,0.00022424639610107988,0.0007734211394563317
vae_base,153,0.021627988666296005,0,0.4878089725971222,0.08234509080648422,0.0018098594155162573,0.00022170791635289788,0.0007646654266864061
vae_base,154,0.017372455447912216,0,0.5719184279441833,0.11002577096223831,0.0016702875727787614,0.00020461033273022622,0.0007056964095681906
vae_base,155,0.0139792300760746,0,0.6235241293907166,0.14173385500907898,0.00329331262037158,0.00040343095315620303,0.0013914243318140507
vae_base,156,0.010224847123026848,0,0.6328373551368713,0.17772629857063293,0.004885586444288492,0.0005984847084619105,0.002064160071313381
vae_base,157,0.006075119599699974,0,0.6722184419631958,0.21760310232639313,0.0044130198657512665,0.0005405950942076743,0.0018645005766302347
vae_base,158,0.0013593155890703201,1,0.7388546466827393,0.0029628234915435314,0.0021443546283990145,0.00026268349029123783,0.0009059896692633629
vae_base,159,0.04270448163151741,0,0.08210918307304382,0.0032708176877349615,0.000352839328115806,4.3222822569077834e-05,0.0001490746217314154
vae_base,160,0.03991252928972244,0,0.1518779993057251,4.8156300181290135e-05,0.0013703429140150547,0.00016786700871307403,0.0005789698916487396
vae_base,161,0.039805516600608826,0,0.2202698290348053,0.007667077239602804,0.001682663569226861,0.0002061262639472261,0.0007109253201633692
vae_base,162,0.03771445155143738,0,0.2695131003856659,0.019175665453076363,0.0014106911839917302,0.00017280972679145634,0.0005960169364698231
vae_base,163,0.03600858524441719,0,0.2970011532306671,0.03437105566263199,0.0018761481624096632,0.0002298282051924616,0.0007926725083962083
vae_base,164,0.03300036862492561,0,0.34187114238739014,0.0536671057343483,0.0009319654782302678,0.0001141656975960359,0.0003937555302400142
vae_base,165,0.031365953385829926,0,0.38611799478530884,0.07705424726009369,0.0019235037034377456,0.0002356290351599455,0.0008126806351356208
vae_base,166,0.02849655970931053,0,0.43716609477996826,0.10421393811702728,0.0009226281545124948,0.00011302187340334058,0.0003898105351254344
vae_base,167,0.02525746449828148,0,0.4867668151855469,0.135805144906044,0.00232354155741632,0.0002846338611561805,0.0009816964156925678
vae_base,168,0.022548597306013107,0,0.5298707485198975,0.17099642753601074,0.0014943182468414307,0.00018305398407392204,0.0006313493940979242
vae_base,169,0.018522657454013824,0,0.5608214735984802,0.20960108935832977,0.002415641210973263,0.00029591613565571606,0.001020608120597899
vae_base,170,0.014278996735811234,1,0.5978273749351501,0.004734728951007128,0.002895305398851633,0.00035467493580654263,0.0012232663575559855
vae_base,171,0.04215306416153908,0,0.0988292545080185,0.010070187970995903,0.0007185126305557787,8.801779040368274e-05,0.0003035715490113944
vae_base,172,0.036572832614183426,0,0.1926550716161728,0.01963026262819767,0.0031553928274661303,0.00038653568481095135,0.0013331533409655094
vae_base,173,0.030656930059194565,0,0.26015567779541016,0.03396487236022949,0.003434385173022747,0.0004207122547086328,0.001451027812436223
vae_base,174,0.027449242770671844,0,0.3129376471042633,0.05192474648356438,0.0030597771983593702,0.00037482258630916476,0.0012927561765536666
vae_base,175,0.023483414202928543,0,0.3774822950363159,0.07382551580667496,0.0016781779704615474,0.0002055767399724573,0.0007090303697623312
vae_base,176,0.019001610577106476,0,0.4471677541732788,0.0998537689447403,0.002025524154305458,0.0002481268020346761,0.000855783699080348
vae_base,177,0.014373525977134705,0,0.5202497839927673,0.1296251267194748,0.009533446282148361,0.001167846960015595,0.004027881659567356
vae_base,178,0.009237168356776237,0,0.6339563727378845,0.163490429520607,0.0024365356657654047,0.0002984754682984203,0.0010294365929439664
vae_base,179,0.005218438804149628,0,0.7167941331863403,0.20116527378559113,0.004609550349414349,0.0005646697827614844,0.001947535201907158
vae_base,180,0.0010086242109537125,0,0.7929348349571228,0.24278296530246735,0.006756183225661516,0.0008276322623714805,0.002854487858712673
vae_base,181,-0.003607848659157753,1,0.8156838417053223,0.00438535213470459,0.014054804109036922,0.0017217127606272697,0.005938156507909298
vae_base,182,0.04553889110684395,0,0.0922057181596756,0.006616886239498854,0.0009195909951813519,0.00011264990462223068,0.00038852717261761427
vae_base,183,0.04125899821519852,0,0.1662607491016388,0.013068782165646553,0.0057455613277852535,0.0007038313196972013,0.002427499508485198
vae_base,184,0.041690219193696976,0,0.2534685432910919,0.02363734506070614,0.007197255734354258,0.0008816636982373893,0.0030408408492803574
vae_base,185,0.038665011525154114,0,0.3352142572402954,0.03557455912232399,0.004594319500029087,0.0005628041108138859,0.001941099762916565
vae_base,186,0.035346951335668564,0,0.41455090045928955,0.05154929682612419,0.0022572053130716085,0.0002765076933428645,0.0009536693105474114
vae_base,187,0.03181445971131325,0,0.5026025176048279,0.07150374352931976,0.001885702135041356,0.00023099852842278779,0.0007967090932652354
vae_base,188,0.028996698558330536,0,0.5827694535255432,0.09517480432987213,0.002024199115112424,0.0002479641989339143,0.0008552244398742914
vae_base,189,0.024685919284820557,0,0.6670483350753784,0.12288349121809006,0.0017174569657072425,0.0002103884326061234,0.0007256256649270654
vae_base,190,0.02188791334629059,0,0.7393235564231873,0.1544952541589737,0.0028799918945878744,0.0003527991066221148,0.00121679634321481
vae_base,191,0.017691560089588165,0,0.8327401876449585,0.18996763229370117,0.0022762292064726353,0.00027883818256668746,0.0009617066825740039
vae_base,192,0.013609752058982849,0,0.9038271307945251,0.22944572567939758,0.003169302362948656,0.00038823927752673626,0.001339030684903264
vae_base,193,0.009650297462940216,1,0.9572663307189941,0.0036045482847839594,0.005694579798728228,0.0006975863361731172,0.002405959414318204
vae_base,194,0.04901785030961037,0,0.0760796070098877,0.004492661915719509,0.0003673160681501031,4.499620627029799e-05,0.00015519106818828732
vae_base,195,0.04805906489491463,0,0.1650080531835556,0.0011021281825378537,0.0028729524929076433,0.000351936585502699,0.0012138225138187408
vae_base,196,0.04459158703684807,0,0.23171277344226837,0.0061750710010528564,0.0007031886489130557,8.614060789113864e-05,0.0002970971690956503
vae_base,197,0.04144372418522835,0,0.321487694978714,0.01709786057472229,0.0010697661200538278,0.0001310463121626526,0.0004519763169810176
vae_base,198,0.0389222577214241,0,0.38447168469429016,0.032008737325668335,0.001193567062728107,0.00014621199807152152,0.0005042820703238249
vae_base,199,0.035963356494903564,0,0.4327288269996643,0.05084402486681938,0.0017776122549548745,0.00021775747882202268,0.000751041283365339
vae_base,200,0.03341175615787506,0,0.5074111819267273,0.07333135604858398,0.0016483468934893608,0.00020192243391647935,0.0006964267231523991
vae_base,201,0.030465740710496902,0,0.571194589138031,0.09985247999429703,0.0021437385585159063,0.0002626078494358808,0.0009057297720573843
vae_base,202,0.025473054498434067,0,0.6541504263877869,0.13033533096313477,0.0010685597080737352,0.0001308986102230847,0.0004514663596637547
vae_base,203,0.021670572459697723,0,0.7279884815216064,0.16518519818782806,0.0020312101114541292,0.00024882328580133617,0.0008581862784922123
vae_base,204,0.017603974789381027,0,0.8095756769180298,0.2049102485179901,0.002941213781014085,0.0003602987853810191,0.0012426626635715365
vae_base,205,0.013201627880334854,0,0.8475973010063171,0.24741943180561066,0.006592137739062309,0.0008075369405560195,0.0027851779013872147
vae_base,206,0.008124899119138718,1,0.8967092037200928,0.0030796059872955084,0.00350619712844491,0.0004295086255297065,0.001481369137763977
vae_base,207,0.034485068172216415,0,0.10758063197135925,0.004391308408230543,0.0007767628412693739,9.515343845123425e-05,0.00032818233012221754
vae_base,208,0.020794089883565903,0,0.24879741668701172,0.00030948009225539863,0.007891999557614326,0.0009667698759585619,0.003334369510412216
vae_base,209,0.029441114515066147,0,0.3599586486816406,0.007920346222817898,0.006506761536002159,0.0007970781298354268,0.0027491075452417135
vae_base,210,0.026198476552963257,0,0.4730279743671417,0.020250316709280014,0.004155626520514488,0.0005090639460831881,0.0017557527171447873
vae_base,211,0.025802310556173325,0,0.5462142825126648,0.03562525287270546,0.0029049471486359835,0.0003558559692464769,0.0012273404281586409
vae_base,212,0.02144913747906685,0,0.6263014674186707,0.054751891642808914,0.0031543434597551823,0.00038640707498416305,0.0013327100314199924
vae_base,213,0.020210497081279755,0,0.7055914998054504,0.07745663076639175,0.0017129051266238093,0.00020983084687031806,0.0007237024256028235
vae_base,214,0.01430819183588028,0,0.7886596918106079,0.10474920272827148,0.0032909878063946962,0.0004031460266560316,0.0013904422521591187
vae_base,215,0.012130498886108398,0,0.8389012813568115,0.13542115688323975,0.007955934852361679,0.0009746020077727735,0.003361382521688938
vae_base,216,0.007465794682502747,0,0.9273769855499268,0.17074468731880188,0.005183016415685415,0.0006349193281494081,0.0021898243576288223
vae_base,217,0.005365611985325813,0,0.9892266392707825,0.20956988632678986,0.006061546038836241,0.0007425395306199789,0.002561003202572465
vae_base,218,8.946657180786133e-05,1,1.0727230310440063,0.0037397188134491444,0.004819618072360754,0.0005904028657823801,0.0020362893119454384
vae_base,219,0.05242612585425377,0,0.06152469664812088,0.004952204879373312,0.00023994645744096488,2.9393435397651047e-05,0.0001013773653539829
vae_base,220,0.04876689240336418,0,0.12755830585956573,0.00965231191366911,0.0018183888169005513,0.00022275259834714234,0.0007682692958042026
vae_base,221,0.04588984325528145,0,0.1848383992910385,0.018963677808642387,0.0026674552354961634,0.00032676325645297766,0.0011269999668002129
vae_base,222,0.04147859662771225,0,0.23227514326572418,0.03162040188908577,0.0021113520488142967,0.00025864067720249295,0.0008920460822992027
vae_base,223,0.039231039583683014,0,0.2814985513687134,0.04861333221197128,0.0030151542741805315,0.00036935642128810287,0.0012739027151837945
vae_base,224,0.03358140587806702,0,0.342469185590744,0.06951155513525009,0.0011637252755463123,0.00014255639689508826,0.0004916738835163414
vae_base,225,0.032053038477897644,0,0.38751938939094543,0.09419528394937515,0.001520404010079801,0.00018624943913891912,0.0006423708400689065
vae_base,226,0.027728993445634842,0,0.43998828530311584,0.12288247793912888,0.002160419477149844,0.00026465137489140034,0.0009127771481871605
vae_base,227,0.024287711828947067,0,0.4768625497817993,0.15568222105503082,0.001706911250948906,0.00020909668819513172,0.0007211699266918004
vae_base,228,0.019496489316225052,0,0.5394976735115051,0.1919042021036148,0.0010636420920491219,0.00013029613182879984,0.0004493888409342617
vae_base,229,0.016056321561336517,0,0.5993081331253052,0.23247991502285004,0.0011467037256807089,0.0001404712675139308,0.00048448218149133027
vae_base,230,0.010636143386363983,1,0.6861625909805298,0.0005813752068206668,0.0014292985433712602,0.00017508913879282773,0.0006038785213604569
vae_base,231,0.04513443633913994,0,0.08410725742578506,0.001329324091784656,0.00040136490133590996,4.916720718028955e-05,0.0001695766404736787
vae_base,232,0.044590603560209274,0,0.1654149442911148,0.004946874920278788,0.008744411170482635,0.0010711902286857367,0.0036945142783224583
vae_base,233,0.04054537042975426,0,0.24174454808235168,0.013199256733059883,0.0015640226192772388,0.00019159277144353837,0.000660799618344754
vae_base,234,0.03893834725022316,0,0.30064961314201355,0.025722039863467216,0.0031055521685630083,0.0003804302541539073,0.0013120955554768443
vae_base,235,0.03363420069217682,0,0.35040876269340515,0.041698455810546875,0.006908233743160963,0.0008462586556561291,0.0029187286272644997
vae_base,236,0.03383208438754082,0,0.438999742269516,0.0619465671479702,0.004782996606081724,0.0005859171506017447,0.0020208158530294895
vae_base,237,0.029099393635988235,0,0.4960227608680725,0.08611316233873367,0.001986484741792083,0.00024334437330253422,0.0008392899762839079
vae_base,238,0.027096740901470184,0,0.5161402821540833,0.1142042726278305,0.010464387945830822,0.0012818872928619385,0.004421204328536987
vae_base,239,0.023111071437597275,0,0.5710238814353943,0.14594420790672302,0.003949230536818504,0.0004837805754505098,0.001668550306931138
vae_base,240,0.01887044683098793,0,0.6421589255332947,0.18185649812221527,0.0016501809004694223,0.00020214713003952056,0.0006972015835344791
vae_base,241,0.015427526086568832,0,0.66740483045578,0.22151826322078705,0.0036845598369836807,0.0004513586172834039,0.0015567264053970575
vae_base,242,0.010458501055836678,1,0.7025613188743591,0.0029015413019806147,0.005454150959849358,0.000668133667204529,0.0023043781984597445
vae_base,243,0.042757872492074966,0,0.09525822848081589,0.004076676908880472,0.001302829128690064,0.00015959655866026878,0.0005504452856257558
vae_base,244,0.04213080555200577,0,0.1945456862449646,0.01631743088364601,0.005008768290281296,0.0006135740550234914,0.002116204472258687
vae_base,245,0.039080217480659485,0,0.27455973625183105,0.03199809044599533,0.0018671287689357996,0.00022872319095768034,0.0007888620020821691
vae_base,246,0.03366144374012947,0,0.32174965739250183,0.05103352293372154,0.0021802133414894342,0.00026707607321441174,0.0009211401338689029
vae_base,247,0.03176301717758179,0,0.3552864193916321,0.07359049469232559,0.003204961307346821,0.0003926074714399874,0.0013540965737774968
vae_base,248,0.028873682022094727,0,0.3909680247306824,0.10070057958364487,0.0017583847511559725,0.0002154022513423115,0.0007429174147546291
vae_base,249,0.023333445191383362,0,0.42858660221099854,0.13119526207447052,0.002417096169665456,0.0002960942219942808,0.0010212232591584325
vae_base,250,0.019949033856391907,0,0.4654751420021057,0.16614536941051483,0.0024050797801464796,0.0002946221793536097,0.001016146270558238
vae_base,251,0.01511852815747261,0,0.4997043311595917,0.20513461530208588,0.006306266877800226,0.0007725167670287192,0.0026643993332982063
vae_base,252,0.010591389611363411,0,0.5415608882904053,0.24799387156963348,0.0035089170560240746,0.00042984241736121476,0.0014825173420831561
vae_base,253,0.005114853382110596,1,0.6013175845146179,0.001700707827694714,0.002553688595071435,0.0003128268872387707,0.0010789333609864116
vae_base,254,0.04918958619236946,0,0.07016590982675552,0.004912602249532938,0.0004385005449876189,5.371631050365977e-05,0.0001852664863690734
vae_base,255,0.047844599932432175,0,0.1332571655511856,0.0118743646889925,0.001811809022910893,0.000221946625970304,0.0007654893561266363
vae_base,256,0.04604033753275871,0,0.19788290560245514,0.022541556507349014,0.001832566107623279,0.00022448929667007178,0.0007742592715658247
vae_base,257,0.037913404405117035,0,0.25136634707450867,0.03743525967001915,0.0008140851277858019,9.972540283342823e-05,0.00034395104739814997
vae_base,258,0.0391632579267025,0,0.31881949305534363,0.05620403215289116,0.006191667634993792,0.0007584791746921837,0.0026159801054745913
vae_base,259,0.03601514920592308,0,0.3784525990486145,0.07884708791971207,0.003918477799743414,0.000480013492051512,0.0016555567272007465
vae_base,260,0.03167726844549179,0,0.4277424216270447,0.10545357316732407,0.001946097589097917,0.00023839710047468543,0.0008222260512411594
vae_base,261,0.0271323062479496,0,0.4770413637161255,0.13580815494060516,0.0030346435960382223,0.00037174386670812964,0.0012821367708966136
vae_base,262,0.02257727086544037,0,0.5389976501464844,0.17005681991577148,0.0019469402031973004,0.00023849995341151953,0.0008225826313719153
vae_base,263,0.019698645919561386,0,0.583077609539032,0.2081443965435028,0.0037581489887088537,0.0004603732959367335,0.0015878176782280207
vae_base,264,0.01446085050702095,1,0.6415788531303406,0.000584942928981036,0.0013364156475290656,0.0001637107925489545,0.0005646359059028327
vae_base,265,0.04589536413550377,0,0.07980601489543915,0.0009373255888931453,0.00044906800030730665,5.501081614056602e-05,0.00018973123223986477
vae_base,266,0.04236159846186638,0,0.17476609349250793,0.006334696430712938,0.004587779752910137,0.0005620030569843948,0.00193833711091429
vae_base,267,0.03880813717842102,0,0.22168287634849548,0.015531735494732857,0.0032308599911630154,0.00039578037103638053,0.0013650383334606886
vae_base,268,0.034772325307130814,0,0.272117555141449,0.02870801091194153,0.0015247170813381672,0.0001867778628366068,0.0006441929144784808
vae_base,269,0.02951434627175331,0,0.31065547466278076,0.04556214064359665,0.004922321066260338,0.0006029842188581824,0.0020796810276806355
vae_base,270,0.027963489294052124,0,0.34715864062309265,0.06714429706335068,0.0018034973181784153,0.00022092847211752087,0.000761977571528405
vae_base,271,0.025316208600997925,0,0.37832483649253845,0.0920947790145874,0.00415800092741847,0.000509355217218399,0.0017567552858963609
vae_base,272,0.02071559801697731,0,0.43306630849838257,0.12166740745306015,0.00220102840103209,0.0002696259180083871,0.0009299346711486578
vae_base,273,0.017002440989017487,0,0.4882632791996002,0.154258593916893,0.0013588961446657777,0.00016646472795400769,0.0005741336499340832
vae_base,274,0.012491833418607712,0,0.5478590726852417,0.1918264776468277,0.00551717821508646,0.0006758541567251086,0.002331008203327656
vae_base,275,0.00915839895606041,0,0.594089925289154,0.23263110220432281,0.003487770911306143,0.0004272519436199218,0.0014735832810401917
vae_base,276,0.004811272025108337,1,0.6271681785583496,0.005026885308325291,0.009218156337738037,0.0011292240815237164,0.003894671332091093
vae_base,277,0.04105211794376373,0,0.10541820526123047,0.009703559800982475,0.0013902806676924229,0.0001703093876130879,0.0005873936461284757
vae_base,278,0.03361346945166588,0,0.25525152683258057,0.01874188892543316,0.007044684607535601,0.0008629739168100059,0.0029763788916170597
vae_base,279,0.029129255563020706,0,0.370047390460968,0.03043343685567379,0.0065116798505187035,0.0007976811029948294,0.0027511839289218187
vae_base,280,0.02540487051010132,0,0.479934424161911,0.045762475579977036,0.006116826552897692,0.0007493114680983126,0.002584358910098672
vae_base,281,-0.011784698814153671,0,0.5777590870857239,0.06564055383205414,0.011249564588069916,0.001378071610815823,0.004752941895276308
vae_base,282,-0.013775084167718887,0,0.6831732392311096,0.08949842303991318,0.017161577939987183,0.002102293074131012,0.0072507672011852264
vae_base,283,-0.016662675887346268,0,0.7570887804031372,0.11715211719274521,0.008606991730630398,0.0010543566895648837,0.00363645376637578
vae_base,284,-0.019320648163557053,0,0.8019115924835205,0.14900080859661102,0.008892313577234745,0.0010893077123910189,0.0037570034619420767
vae_base,285,-0.024852696806192398,0,0.8646125793457031,0.18466846644878387,0.01009159255772829,0.0012362200068309903,0.00426369858905673
vae_base,286,-0.027844781056046486,0,0.9317528009414673,0.22425758838653564,0.010181854479014874,0.0012472766684368253,0.004301834385842085
vae_base,287,-0.033094435930252075,1,1.0332367420196533,0.008720112964510918,0.010426647029817104,0.0012772639747709036,0.004405259154736996
vae_base,288,0.049454543739557266,0,0.07988003641366959,0.007734081707894802,0.0009355497313663363,0.00011460484529379755,0.00039526980253867805
vae_base,289,0.0500948391854763,0,0.1551535576581955,0.010895545594394207,0.0029003892559558153,0.0003552976995706558,0.001225414453074336
vae_base,290,0.04722491279244423,0,0.23699907958507538,0.017997482791543007,0.0009784236317500472,0.00011985690798610449,0.0004133839684072882
vae_base,291,0.04213282838463783,0,0.31711915135383606,0.029054293408989906,0.0022039825562387705,0.00026998782414011657,0.0009311826433986425
vae_base,292,0.039960697293281555,0,0.37045779824256897,0.044061727821826935,0.0036720854695886374,0.0004498303169384599,0.0015514565166085958
vae_base,293,0.036347515881061554,0,0.4537455439567566,0.06298710405826569,0.001433390425518155,0.0001755903649609536,0.0006056073470972478
vae_base,294,0.03166814520955086,0,0.5331212282180786,0.08588337153196335,0.0011238366132602096,0.00013767000928055495,0.0004748208448290825
vae_base,295,0.02833687514066696,0,0.5962779521942139,0.11257507652044296,0.003523104591295123,0.0004315802943892777,0.0014885116834193468
vae_base,296,0.025154761970043182,0,0.667901873588562,0.1432706117630005,0.002053040312603116,0.0002514975785743445,0.0008674091659486294
vae_base,297,0.022122129797935486,0,0.7274789214134216,0.17791582643985748,0.0027465028688311577,0.00033644656650722027,0.0011603973107412457
vae_base,298,0.01667684316635132,0,0.7817180156707764,0.21642541885375977,0.005581323057413101,0.0006837116088718176,0.0023581094574183226
action_guided,0,0.029886439442634583,0,0.06773433089256287,0.004368960857391357,0.0005500309052877128,6.737877993145958e-05,0.00023238803260028362
action_guided,1,0.05018291994929314,0,0.16446277499198914,0.0010405182838439941,0.0032299254089593887,0.0003956658474635333,0.0013646434526890516
action_guided,2,0.04728473350405693,0,0.26279154419898987,0.01032931450754404,0.0014106235466897488,0.00017280133033636957,0.0005959885893389583
action_guided,3,0.042862650007009506,0,0.3335600793361664,0.02369385026395321,0.003130500903353095,0.0003834863309748471,0.0013226367300376296
action_guided,4,0.038396332412958145,0,0.39117056131362915,0.04097205772995949,0.0015855827368795872,0.00019423385674599558,0.0006699088262394071
action_guided,5,0.0349871888756752,0,0.46816587448120117,0.06221524626016617,0.0017864387482404709,0.0002188387734349817,0.0007547702989540994
action_guided,6,0.031633757054805756,0,0.5403066277503967,0.08688383549451828,0.0013606948778033257,0.00016668518946971744,0.0005748934927396476
action_guided,7,0.027276504784822464,0,0.6263765096664429,0.11629664897918701,0.001018932438455522,0.0001248192274942994,0.0004304989706724882
action_guided,8,0.02365163341164589,0,0.6750531196594238,0.1490359604358673,0.0032076414208859205,0.00039293617010116577,0.0013552282471209764
action_guided,9,0.019423045217990875,0,0.7405935525894165,0.1860559731721878,0.006115908268839121,0.0007491986616514623,0.002583971479907632
action_guided,10,0.01594221219420433,0,0.8036919832229614,0.22687861323356628,0.001600351999513805,0.0001960432273335755,0.000676148512866348
action_guided,11,0.011443369090557098,1,0.8725472688674927,0.007631374057382345,0.0025431595277041197,0.00031153715099208057,0.001074484665878117
action_guided,12,0.03961597755551338,0,0.11512867361307144,0.010970094241201878,0.0011123197618871927,0.0001362591574434191,0.000469955091830343
action_guided,13,0.0343966968357563,0,0.26529479026794434,0.01991202123463154,0.004325138404965401,0.0005298293544910848,0.0018273713067173958
action_guided,14,0.03297700360417366,0,0.3433082699775696,0.03454872965812683,0.004130715504288673,0.0005060127004981041,0.0017452272586524487
action_guided,15,0.029971081763505936,0,0.43881985545158386,0.051955509930849075,0.005090650636702776,0.0006236046901904047,0.002150799846276641
action_guided,16,0.030836407095193863,0,0.5283589959144592,0.07147293537855148,0.0033794185146689415,0.00041397876339033246,0.0014278041198849678
action_guided,17,0.02423306554555893,0,0.6413549184799194,0.095391646027565,0.0025578136555850506,0.00031333230435848236,0.0010806758655235171
action_guided,18,0.022327832877635956,0,0.7367962598800659,0.12278123944997787,0.0035874349996447563,0.0004394607967697084,0.001515691401436925
action_guided,19,0.0203106589615345,0,0.820233941078186,0.1543055921792984,0.0037252039182931185,0.0004563374095596373,0.0015738988295197487
action_guided,20,0.017263256013393402,0,0.9161710739135742,0.18889424204826355,0.004664354491978884,0.0005713831051252782,0.0019706902094185352
action_guided,21,0.01247682049870491,0,0.989201545715332,0.22801971435546875,0.004936466924846172,0.0006047171191312373,0.0020856577903032303
action_guided,22,0.008717985823750496,1,1.0349459648132324,0.004687079228460789,0.008571024984121323,0.0010499510681256652,0.0036212571430951357
action_guided,23,0.049606870859861374,0,0.08475266396999359,0.001236596261151135,0.0008471600594930351,0.00010377711441833526,0.00035792510607279837
action_guided,24,0.04494365677237511,0,0.1420111060142517,0.010931015014648438,0.0012825027806684375,0.00015710658044554293,0.0005418573855422437
action_guided,25,0.041890185326337814,0,0.1999826282262802,0.024729307740926743,0.0014178927522152662,0.00017369186389259994,0.0005990596837364137
action_guided,26,0.03902755677700043,0,0.25469788908958435,0.04200989007949829,0.0006591193377971649,8.074214565567672e-05,0.0002784778771456331
action_guided,27,0.034332025796175,0,0.31602203845977783,0.06384903937578201,0.0038049062713980675,0.0004661009006667882,0.001607573009096086
action_guided,28,0.03213405981659889,0,0.3661128580570221,0.08936653286218643,0.0009580535697750747,0.00011736155283870175,0.000404777645599097
action_guided,29,0.028953205794095993,0,0.39787694811820984,0.11881869286298752,0.0019052084535360336,0.00023338815663009882,0.0008049504249356687
action_guided,30,0.024695225059986115,0,0.4635920524597168,0.15208318829536438,0.0016968771815299988,0.0002078673423966393,0.0007169308373704553
action_guided,31,0.022090870887041092,0,0.513131856918335,0.1894547939300537,0.0015283774118870497,0.0001872261200333014,0.0006457397248595953
action_guided,32,0.017869506031274796,0,0.5541868805885315,0.2299991399049759,0.0035959987435489893,0.0004405096115078777,0.0015193100553005934
action_guided,33,0.012989386916160583,1,0.6113173365592957,0.0002376394550083205,0.0024841544218361378,0.00030430854531005025,0.001049555721692741
action_guided,34,0.04629084840416908,0,0.08165652304887772,0.0037826555781066418,0.0005469599273055792,6.700257654301822e-05,0.00023109054018277675
action_guided,35,0.04281671717762947,0,0.16781646013259888,0.011882985942065716,0.003653592662885785,0.00044756504939869046,0.0015436428366228938
action_guided,36,0.04022224247455597,0,0.2231007218360901,0.023935973644256592,0.00231197290122509,0.0002832166210282594,0.000976808718405664
action_guided,37,0.0360582172870636,0,0.29758796095848083,0.03985537961125374,0.0017294036224484444,0.00021185196237638593,0.000730672967620194
action_guided,38,0.03296515345573425,0,0.37444719672203064,0.05964845046401024,0.0029455730691552162,0.00036083286977373064,0.0012445042375475168
action_guided,39,0.029372133314609528,0,0.44030749797821045,0.08310212194919586,0.002658320590853691,0.0003256444470025599,0.0011231403332203627
action_guided,40,0.024965502321720123,0,0.526215136051178,0.10996832698583603,0.0028037207666784525,0.00034345564199611545,0.001184572116471827
action_guided,41,0.02260875701904297,0,0.5874419212341309,0.14078333973884583,0.00843075942248106,0.0010327681666240096,0.003561995690688491
action_guided,42,0.017407216131687164,0,0.6286683082580566,0.17556855082511902,0.0009766040602698922,0.00011963408178417012,0.00041261507431045175
action_guided,43,0.013134241104125977,0,0.6689034700393677,0.214542418718338,0.0021846098825335503,0.0002676145522855222,0.0009229980641975999
action_guided,44,0.010557085275650024,1,0.6959059238433838,0.01062870491296053,0.002371651353314519,0.0002905272995121777,0.0010020227637141943
