step,old_done_count,warmup_done_count,done_count_delta,old_error_body_pos,warmup_error_body_pos,error_body_pos_delta,old_error_joint_pos,warmup_error_joint_pos,error_joint_pos_delta,old_reward_mean,warmup_reward_mean,reward_mean_delta,old_sampling_top1_bin,warmup_sampling_top1_bin,sampling_top1_bin_delta
115,371.0,454.0,83.0,0.2245466709136963,0.2570763826370239,0.03252971172332764,1.5768197774887085,1.5441837310791016,-0.032636046409606934,0.020514488220214844,0.019680647179484367,-0.0008338410407304764,0.44583335518836975,0.44583335518836975,0.0
116,393.0,469.0,76.0,0.2172485589981079,0.2464805394411087,0.029231980443000793,1.570756435394287,1.5390315055847168,-0.03172492980957031,0.020511742681264877,0.01989886164665222,-0.0006128810346126556,0.44583335518836975,0.44583335518836975,0.0
117,330.0,470.0,140.0,0.21354708075523376,0.24400660395622253,0.03045952320098877,1.600406527519226,1.5494389533996582,-0.05096757411956787,0.020295046269893646,0.02000320330262184,-0.0002918429672718048,0.44583335518836975,0.44583335518836975,0.0
118,337.0,429.0,92.0,0.20945169031620026,0.23780830204486847,0.028356611728668213,1.60960054397583,1.5591795444488525,-0.05042099952697754,0.019611861556768417,0.02030583843588829,0.000693976879119873,0.44583335518836975,0.44583335518836975,0.0
119,354.0,461.0,107.0,0.21816343069076538,0.24673642218112946,0.028572991490364075,1.618861198425293,1.5443757772445679,-0.0744854211807251,0.019352838397026062,0.02025284804403782,0.0009000096470117569,0.44583335518836975,0.44583335518836975,0.0
120,361.0,494.0,133.0,0.2262367159128189,0.25567495822906494,0.029438242316246033,1.6226441860198975,1.5380685329437256,-0.08457565307617188,0.019178299233317375,0.02021333947777748,0.001035040244460106,0.44583335518836975,0.44583335518836975,0.0
121,385.0,457.0,72.0,0.2257939577102661,0.24964818358421326,0.023854225873947144,1.6073883771896362,1.5324909687042236,-0.0748974084854126,0.01899450086057186,0.02036220207810402,0.001367701217532158,0.44583335518836975,0.44583335518836975,0.0
122,355.0,448.0,93.0,0.21807420253753662,0.24131476879119873,0.02324056625366211,1.6134628057479858,1.5444090366363525,-0.0690537691116333,0.019414246082305908,0.020299941301345825,0.000885695219039917,0.44583335518836975,0.44583335518836975,0.0
123,404.0,459.0,55.0,0.22370947897434235,0.24849572777748108,0.024786248803138733,1.5717440843582153,1.5352357625961304,-0.03650832176208496,0.019168153405189514,0.020605266094207764,0.0014371126890182495,0.44583335518836975,0.44583335518836975,0.0
124,400.0,482.0,82.0,0.21952012181282043,0.24558159708976746,0.02606147527694702,1.538953423500061,1.5252306461334229,-0.013722777366638184,0.019886454567313194,0.020618556067347527,0.0007321015000343323,0.44583335518836975,0.44583335518836975,0.0
125,370.0,456.0,86.0,0.21856233477592468,0.24317613244056702,0.024613797664642334,1.5495331287384033,1.5140252113342285,-0.035507917404174805,0.02074863761663437,0.02060934156179428,-0.0001392960548400879,0.44583335518836975,0.44583335518836975,0.0
126,341.0,425.0,84.0,0.20900356769561768,0.2306162416934967,0.02161267399787903,1.5637118816375732,1.534071922302246,-0.02963995933532715,0.020600667223334312,0.021239545196294785,0.0006388779729604721,0.44583335518836975,0.44583335518836975,0.0
127,352.0,432.0,80.0,0.21538448333740234,0.23280569911003113,0.017421215772628784,1.571697473526001,1.5362548828125,-0.03544259071350098,0.02023380436003208,0.020666541531682014,0.00043273717164993286,0.44583335518836975,0.44583335518836975,0.0
128,345.0,430.0,85.0,0.20776252448558807,0.2361115962266922,0.028349071741104126,1.5824133157730103,1.543290615081787,-0.039122700691223145,0.02022038772702217,0.02078593708574772,0.0005655493587255478,0.44583335518836975,0.44583335518836975,0.0
129,352.0,453.0,101.0,0.21333280205726624,0.2387312799692154,0.025398477911949158,1.583929419517517,1.5274289846420288,-0.05650043487548828,0.020021038129925728,0.020722445100545883,0.0007014069706201553,0.44583335518836975,0.44583335518836975,0.0
130,379.0,455.0,76.0,0.21249887347221375,0.24594104290008545,0.033442169427871704,1.5740821361541748,1.5228769779205322,-0.05120515823364258,0.020101947709918022,0.020829886198043823,0.0007279384881258011,0.44583335518836975,0.44583335518836975,0.0
131,343.0,466.0,123.0,0.2114265263080597,0.2567436099052429,0.04531708359718323,1.5861691236495972,1.5339653491973877,-0.05220377445220947,0.020252930000424385,0.02041267603635788,0.00015974603593349457,0.44583335518836975,0.44583335518836975,0.0
132,354.0,432.0,78.0,0.21832749247550964,0.24792149662971497,0.029594004154205322,1.581876516342163,1.5620344877243042,-0.019842028617858887,0.020102038979530334,0.02022651955485344,0.00012448057532310486,0.44583335518836975,0.44583335518836975,0.0
133,344.0,434.0,90.0,0.2229921966791153,0.23689338564872742,0.013901188969612122,1.5878028869628906,1.5737395286560059,-0.014063358306884766,0.020207282155752182,0.020265981554985046,5.869939923286438e-05,0.44583335518836975,0.44583335518836975,0.0
134,354.0,439.0,85.0,0.21869778633117676,0.24627076089382172,0.02757297456264496,1.5781073570251465,1.5814704895019531,0.0033631324768066406,0.019975755363702774,0.01974807307124138,-0.00022768229246139526,0.44583335518836975,0.44583335518836975,0.0
135,365.0,414.0,49.0,0.216966912150383,0.2381458878517151,0.021178975701332092,1.5674681663513184,1.602237582206726,0.034769415855407715,0.02007642574608326,0.01982710510492325,-0.0002493206411600113,0.44583335518836975,0.44583335518836975,0.0
136,374.0,461.0,87.0,0.2224602997303009,0.24716252088546753,0.024702221155166626,1.5758097171783447,1.5794118642807007,0.003602147102355957,0.020060189068317413,0.019504066556692123,-0.0005561225116252899,0.44583335518836975,0.44583335518836975,0.0
137,375.0,452.0,77.0,0.2235361933708191,0.24573709070682526,0.022200897336006165,1.5655081272125244,1.5685813426971436,0.0030732154846191406,0.019985003396868706,0.019727252423763275,-0.0002577509731054306,0.44583335518836975,0.44583335518836975,0.0
138,388.0,465.0,77.0,0.22300636768341064,0.24200421571731567,0.01899784803390503,1.5489492416381836,1.5505598783493042,0.0016106367111206055,0.020391855388879776,0.01968543604016304,-0.0007064193487167358,0.44583335518836975,0.44583335518836975,0.0
139,351.0,467.0,116.0,0.2236459106206894,0.2363322675228119,0.012686356902122498,1.5638046264648438,1.5441973209381104,-0.0196073055267334,0.02100956067442894,0.0195907074958086,-0.0014188531786203384,0.44583335518836975,0.44583335518836975,0.0
140,358.0,464.0,106.0,0.22050732374191284,0.23388373851776123,0.013376414775848389,1.5584627389907837,1.5411332845687866,-0.01732945442199707,0.02081545628607273,0.019963916391134262,-0.0008515398949384689,0.44583335518836975,0.44583335518836975,0.0
141,367.0,474.0,107.0,0.21997855603694916,0.24938181042671204,0.02940325438976288,1.562525749206543,1.539482593536377,-0.023043155670166016,0.020700877532362938,0.019869014620780945,-0.0008318629115819931,0.44583335518836975,0.44583335518836975,0.0
142,361.0,490.0,129.0,0.22001957893371582,0.2593206763267517,0.03930109739303589,1.5548806190490723,1.5330023765563965,-0.02187824249267578,0.021074753254652023,0.020275700837373734,-0.0007990524172782898,0.44583335518836975,0.44583335518836975,0.0
143,375.0,475.0,100.0,0.22802677750587463,0.24688418209552765,0.018857404589653015,1.5564968585968018,1.5278948545455933,-0.028602004051208496,0.020733732730150223,0.020591020584106445,-0.00014271214604377747,0.44583335518836975,0.44583335518836975,0.0
144,366.0,475.0,109.0,0.2201637625694275,0.23550772666931152,0.015343964099884033,1.557931900024414,1.5284535884857178,-0.02947831153869629,0.020642772316932678,0.020853137597441673,0.00021036528050899506,0.44583335518836975,0.44583335518836975,0.0
145,337.0,449.0,112.0,0.2178892195224762,0.23961520195007324,0.021725982427597046,1.5853550434112549,1.5265941619873047,-0.058760881423950195,0.020291831344366074,0.020824236795306206,0.0005324054509401321,0.44583335518836975,0.44583335518836975,0.0
146,340.0,463.0,123.0,0.21347293257713318,0.24687981605529785,0.03340688347816467,1.5844039916992188,1.526426911354065,-0.05797708034515381,0.01998603716492653,0.020567651838064194,0.0005816146731376648,0.44583335518836975,0.44583335518836975,0.0
147,326.0,454.0,128.0,0.2160567343235016,0.24972698092460632,0.033670246601104736,1.6001091003417969,1.5303508043289185,-0.06975829601287842,0.02006518840789795,0.020757362246513367,0.0006921738386154175,0.44583335518836975,0.44583335518836975,0.0
148,358.0,440.0,82.0,0.210176020860672,0.2427060604095459,0.0325300395488739,1.5927642583847046,1.5514638423919678,-0.041300415992736816,0.019608935341238976,0.020679401233792305,0.0010704658925533295,0.44583335518836975,0.44583335518836975,0.0
149,394.0,457.0,63.0,0.22483420372009277,0.24793118238449097,0.023096978664398193,1.5739200115203857,1.5455397367477417,-0.028380274772644043,0.01934666745364666,0.020282171666622162,0.000935504212975502,0.44583335518836975,0.44583335518836975,0.0
150,374.0,462.0,88.0,0.22751885652542114,0.24632591009140015,0.018807053565979004,1.560225009918213,1.5421161651611328,-0.018108844757080078,0.020369667559862137,0.02054884284734726,0.00017917528748512268,0.44583335518836975,0.44583335518836975,0.0
151,368.0,477.0,109.0,0.22056493163108826,0.2469014972448349,0.026336565613746643,1.5541682243347168,1.5412038564682007,-0.012964367866516113,0.020897336304187775,0.01972045749425888,-0.001176878809928894,0.44583335518836975,0.44583335518836975,0.0
152,373.0,444.0,71.0,0.21702080965042114,0.24330204725265503,0.026281237602233887,1.546514630317688,1.5376076698303223,-0.008906960487365723,0.021497022360563278,0.020092416554689407,-0.0014046058058738708,0.44583335518836975,0.44583335518836975,0.0
153,330.0,459.0,129.0,0.21015509963035583,0.25605809688568115,0.04590299725532532,1.5567450523376465,1.545142650604248,-0.011602401733398438,0.02171977236866951,0.02004203386604786,-0.0016777385026216507,0.44583335518836975,0.44583335518836975,0.0
154,338.0,483.0,145.0,0.21558994054794312,0.25351178646087646,0.03792184591293335,1.5587739944458008,1.525625228881836,-0.033148765563964844,0.021285705268383026,0.02042810060083866,-0.0008576046675443649,0.44583335518836975,0.44583335518836975,0.0
155,363.0,434.0,71.0,0.21333426237106323,0.2420683056116104,0.02873404324054718,1.5576393604278564,1.542348861694336,-0.015290498733520508,0.021127469837665558,0.02072320319712162,-0.0004042666405439377,0.44583335518836975,0.44583335518836975,0.0
156,347.0,426.0,79.0,0.2108640819787979,0.240016371011734,0.029152289032936096,1.5675183534622192,1.5545408725738525,-0.0129774808883667,0.02129869908094406,0.020361999049782753,-0.0009367000311613083,0.44583335518836975,0.44583335518836975,0.0
157,318.0,478.0,160.0,0.20795029401779175,0.24813517928123474,0.04018488526344299,1.5958952903747559,1.5151666402816772,-0.08072865009307861,0.021304678171873093,0.02030770294368267,-0.000996975228190422,0.44583335518836975,0.44583335518836975,0.0
158,348.0,461.0,113.0,0.21839019656181335,0.2451913058757782,0.026801109313964844,1.595660924911499,1.5128955841064453,-0.08276534080505371,0.020851705223321915,0.02083749696612358,-1.420825719833374e-05,0.44583335518836975,0.44583335518836975,0.0
159,360.0,476.0,116.0,0.21644389629364014,0.2505015432834625,0.03405764698982239,1.5884333848953247,1.5118528604507446,-0.07658052444458008,0.020915132015943527,0.020421499386429787,-0.0004936326295137405,0.44583335518836975,0.44583335518836975,0.0
160,371.0,449.0,78.0,0.21990598738193512,0.23986658453941345,0.019960597157478333,1.576656460762024,1.5177174806594849,-0.05893898010253906,0.020796509459614754,0.02078895829617977,-7.5511634349823e-06,0.44583335518836975,0.44583335518836975,0.0
161,353.0,473.0,120.0,0.21831314265727997,0.24545788764953613,0.027144744992256165,1.5819761753082275,1.540863275527954,-0.04111289978027344,0.020915040746331215,0.020546184852719307,-0.00036885589361190796,0.44583335518836975,0.44583335518836975,0.0
162,366.0,469.0,103.0,0.2237495332956314,0.24610978364944458,0.02236025035381317,1.5851854085922241,1.5435466766357422,-0.041638731956481934,0.020733164623379707,0.019944461062550545,-0.0007887035608291626,0.44583335518836975,0.44583335518836975,0.0
163,359.0,460.0,101.0,0.21684330701828003,0.2423907220363617,0.025547415018081665,1.5777390003204346,1.536898136138916,-0.040840864181518555,0.020566057413816452,0.020204603672027588,-0.00036145374178886414,0.44583335518836975,0.44583335518836975,0.0
164,361.0,450.0,89.0,0.20667299628257751,0.238075852394104,0.03140285611152649,1.5645520687103271,1.558026909828186,-0.006525158882141113,0.020957179367542267,0.02020222879946232,-0.0007549505680799484,0.44583335518836975,0.44583335518836975,0.0
165,358.0,462.0,104.0,0.21510373055934906,0.24197420477867126,0.026870474219322205,1.5732282400131226,1.5587964057922363,-0.01443183422088623,0.021020006388425827,0.02050383761525154,-0.0005161687731742859,0.44583335518836975,0.44583335518836975,0.0
166,359.0,450.0,91.0,0.22760158777236938,0.24684835970401764,0.019246771931648254,1.5848517417907715,1.5401623249053955,-0.04468941688537598,0.02050630748271942,0.020181886851787567,-0.00032442063093185425,0.44583335518836975,0.44583335518836975,0.0
167,365.0,441.0,76.0,0.21914881467819214,0.2514864504337311,0.03233763575553894,1.5966229438781738,1.5416147708892822,-0.0550081729888916,0.02030031755566597,0.020524296909570694,0.00022397935390472412,0.44583335518836975,0.44583335518836975,0.0
168,377.0,452.0,75.0,0.21974197030067444,0.25226902961730957,0.03252705931663513,1.5839492082595825,1.5552841424942017,-0.02866506576538086,0.019636519253253937,0.020288988947868347,0.0006524696946144104,0.44583335518836975,0.44583335518836975,0.0
169,380.0,454.0,74.0,0.2201794683933258,0.24582168459892273,0.025642216205596924,1.5792639255523682,1.5291566848754883,-0.05010724067687988,0.020002011209726334,0.020031064748764038,2.9053539037704468e-05,0.44583335518836975,0.44583335518836975,0.0
170,361.0,475.0,114.0,0.22030708193778992,0.2515830993652344,0.03127601742744446,1.5801942348480225,1.5101771354675293,-0.07001709938049316,0.020122673362493515,0.02069171518087387,0.0005690418183803558,0.44583335518836975,0.44583335518836975,0.0
171,359.0,476.0,117.0,0.21860745549201965,0.25227099657058716,0.033663541078567505,1.5710258483886719,1.5106439590454102,-0.06038188934326172,0.019796909764409065,0.021405916661024094,0.0016090068966150284,0.44583335518836975,0.44583335518836975,0.0
172,362.0,425.0,63.0,0.21327993273735046,0.24659156799316406,0.0333116352558136,1.5689321756362915,1.5497584342956543,-0.019173741340637207,0.02045309916138649,0.02126464620232582,0.0008115470409393311,0.44583335518836975,0.44583335518836975,0.0
173,363.0,429.0,66.0,0.2134268581867218,0.24101868271827698,0.027591824531555176,1.5799449682235718,1.5686509609222412,-0.011294007301330566,0.02026308886706829,0.020923569798469543,0.0006604809314012527,0.44583335518836975,0.44583335518836975,0.0
174,361.0,427.0,66.0,0.21198903024196625,0.24443218111991882,0.032443150877952576,1.5704686641693115,1.5683754682540894,-0.002093195915222168,0.02025819569826126,0.020420819520950317,0.0001626238226890564,0.44583335518836975,0.44583335518836975,0.0
175,367.0,459.0,92.0,0.21429847180843353,0.23984679579734802,0.02554832398891449,1.5699905157089233,1.5629558563232422,-0.007034659385681152,0.02017327956855297,0.019998755306005478,-0.00017452426254749298,0.44583335518836975,0.44583335518836975,0.0
176,356.0,441.0,85.0,0.2123415768146515,0.24072672426700592,0.02838514745235443,1.5802116394042969,1.5567500591278076,-0.023461580276489258,0.0202627070248127,0.019648607820272446,-0.0006140992045402527,0.44583335518836975,0.44583335518836975,0.0
177,353.0,427.0,74.0,0.21707843244075775,0.24655017256736755,0.029471740126609802,1.576584815979004,1.5826103687286377,0.006025552749633789,0.02025555446743965,0.019349806010723114,-0.0009057484567165375,0.44583335518836975,0.44583335518836975,0.0
178,352.0,474.0,122.0,0.21766188740730286,0.2524152994155884,0.03475341200828552,1.5983163118362427,1.561532735824585,-0.036783576011657715,0.020353080704808235,0.019177120178937912,-0.0011759605258703232,0.44583335518836975,0.44583335518836975,0.0
179,374.0,440.0,66.0,0.20973491668701172,0.24354535341262817,0.033810436725616455,1.5866707563400269,1.5595738887786865,-0.027096867561340332,0.01984807290136814,0.01931273192167282,-0.0005353409796953201,0.44583335518836975,0.44583335518836975,0.0
180,388.0,442.0,54.0,0.21998019516468048,0.24823832511901855,0.028258129954338074,1.567267656326294,1.542271614074707,-0.024996042251586914,0.02021627314388752,0.019222011789679527,-0.0009942613542079926,0.44583335518836975,0.44583335518836975,0.0
181,366.0,462.0,96.0,0.21849581599235535,0.2533571124076843,0.03486129641532898,1.5772678852081299,1.5201163291931152,-0.05715155601501465,0.02030625380575657,0.01939535140991211,-0.0009109023958444595,0.44583335518836975,0.44583335518836975,0.0
182,349.0,493.0,144.0,0.21610692143440247,0.2524121403694153,0.03630521893501282,1.5780067443847656,1.5097688436508179,-0.06823790073394775,0.020288849249482155,0.019828949123620987,-0.0004599001258611679,0.44583335518836975,0.44583335518836975,0.0
183,366.0,433.0,67.0,0.21345478296279907,0.2446201741695404,0.031165391206741333,1.5712988376617432,1.5329196453094482,-0.03837919235229492,0.02054472267627716,0.020392563194036484,-0.00015215948224067688,0.44583335518836975,0.44583335518836975,0.0
184,362.0,458.0,96.0,0.2212846279144287,0.24447864294052124,0.02319401502609253,1.57572603225708,1.540541648864746,-0.035184383392333984,0.020572099834680557,0.02019670605659485,-0.0003753937780857086,0.44583335518836975,0.44583335518836975,0.0
185,364.0,457.0,93.0,0.2177799940109253,0.2410491704940796,0.023269176483154297,1.5722157955169678,1.542931079864502,-0.02928471565246582,0.02055634930729866,0.020232107490301132,-0.0003242418169975281,0.44583335518836975,0.44583335518836975,0.0
186,361.0,467.0,106.0,0.21100863814353943,0.24368426203727722,0.03267562389373779,1.5794651508331299,1.5396449565887451,-0.039820194244384766,0.020200533792376518,0.0202198289334774,1.9295141100883484e-05,0.44583335518836975,0.44583335518836975,0.0
187,341.0,441.0,100.0,0.20779751241207123,0.24432373046875,0.03652621805667877,1.6027648448944092,1.5516557693481445,-0.05110907554626465,0.020183203741908073,0.020040176808834076,-0.0001430269330739975,0.44583335518836975,0.44583335518836975,0.0
188,364.0,448.0,84.0,0.2197147011756897,0.24313774704933167,0.023423045873641968,1.5892091989517212,1.572368860244751,-0.016840338706970215,0.020000221207737923,0.019555050879716873,-0.0004451703280210495,0.44583335518836975,0.44583335518836975,0.0
189,373.0,480.0,107.0,0.22566922008991241,0.2534627914428711,0.02779357135295868,1.5962798595428467,1.5562918186187744,-0.039988040924072266,0.019921056926250458,0.019267797470092773,-0.0006532594561576843,0.44583335518836975,0.44583335518836975,0.0
190,390.0,494.0,104.0,0.21738672256469727,0.25595349073410034,0.038566768169403076,1.5803838968276978,1.528842806816101,-0.05154109001159668,0.019993413239717484,0.019809022545814514,-0.00018439069390296936,0.44583335518836975,0.44583335518836975,0.0
191,384.0,472.0,88.0,0.21372660994529724,0.24532568454742432,0.031599074602127075,1.5594120025634766,1.5467009544372559,-0.012711048126220703,0.020335379987955093,0.020712152123451233,0.0003767721354961395,0.44583335518836975,0.44583335518836975,0.0
192,329.0,474.0,145.0,0.2114226520061493,0.2516328990459442,0.04021024703979492,1.575703740119934,1.5254926681518555,-0.05021107196807861,0.020960982888936996,0.020369183272123337,-0.0005917996168136597,0.44583335518836975,0.44583335518836975,0.0
193,327.0,461.0,134.0,0.20887264609336853,0.25088709592819214,0.04201444983482361,1.5985424518585205,1.5287654399871826,-0.06977701187133789,0.020741300657391548,0.020754095166921616,1.2794509530067444e-05,0.44583335518836975,0.44583335518836975,0.0
194,361.0,455.0,94.0,0.21847981214523315,0.24703645706176758,0.028556644916534424,1.5973032712936401,1.5340324640274048,-0.06327080726623535,0.02024935558438301,0.020751381292939186,0.0005020257085561752,0.44583335518836975,0.44583335518836975,0.0
195,358.0,444.0,86.0,0.21918636560440063,0.2400224655866623,0.020836099982261658,1.5904293060302734,1.532960295677185,-0.05746901035308838,0.01982027478516102,0.020729735493659973,0.0009094607084989548,0.44583335518836975,0.44583335518836975,0.0
196,370.0,479.0,109.0,0.22003600001335144,0.24292908608913422,0.022893086075782776,1.573054552078247,1.5389536619186401,-0.034100890159606934,0.019909024238586426,0.020192746073007584,0.00028372183442115784,0.44583335518836975,0.44583335518836975,0.0
197,333.0,457.0,124.0,0.21612270176410675,0.2540262043476105,0.03790350258350372,1.5984394550323486,1.5420221090316772,-0.05641734600067139,0.02067016437649727,0.020387988537549973,-0.00028217583894729614,0.44583335518836975,0.44583335518836975,0.0
198,353.0,460.0,107.0,0.22024212777614594,0.24562489986419678,0.025382772088050842,1.5944812297821045,1.5492339134216309,-0.04524731636047363,0.020606212317943573,0.020084485411643982,-0.0005217269062995911,0.44583335518836975,0.44583335518836975,0.0
199,377.0,461.0,84.0,0.21559718251228333,0.2407962679862976,0.025199085474014282,1.59090256690979,1.5497522354125977,-0.04115033149719238,0.020848898217082024,0.020079810172319412,-0.0007690880447626114,0.44583335518836975,0.44583335518836975,0.0
200,358.0,442.0,84.0,0.21721351146697998,0.24510645866394043,0.02789294719696045,1.5826644897460938,1.5466512441635132,-0.036013245582580566,0.021154675632715225,0.020344387739896774,-0.0008102878928184509,0.44583335518836975,0.44583335518836975,0.0
201,375.0,442.0,67.0,0.22638967633247375,0.23591895401477814,0.009529277682304382,1.564913034439087,1.5430567264556885,-0.021856307983398438,0.021236196160316467,0.02000179886817932,-0.001234397292137146,0.44583335518836975,0.44583335518836975,0.0
202,358.0,439.0,81.0,0.2221362590789795,0.2394595742225647,0.017323315143585205,1.5715141296386719,1.5586696863174438,-0.012844443321228027,0.021638305857777596,0.020182736217975616,-0.001455569639801979,0.44583335518836975,0.44583335518836975,0.0
203,380.0,443.0,63.0,0.20803207159042358,0.24545897543430328,0.0374269038438797,1.564151406288147,1.546958565711975,-0.017192840576171875,0.021863175556063652,0.019908640533685684,-0.001954535022377968,0.44583335518836975,0.44583335518836975,0.0
204,364.0,456.0,92.0,0.2151728868484497,0.2493106871843338,0.034137800335884094,1.5578889846801758,1.5514659881591797,-0.006422996520996094,0.021891724318265915,0.019496720284223557,-0.0023950040340423584,0.44583335518836975,0.44583335518836975,0.0
205,358.0,447.0,89.0,0.22432264685630798,0.24046725034713745,0.016144603490829468,1.5603257417678833,1.5594265460968018,-0.000899195671081543,0.021409086883068085,0.019949916750192642,-0.0014591701328754425,0.44583335518836975,0.44583335518836975,0.0
206,355.0,440.0,85.0,0.22021225094795227,0.23614394664764404,0.015931695699691772,1.5766135454177856,1.5648198127746582,-0.011793732643127441,0.02121029421687126,0.019987529143691063,-0.0012227650731801987,0.44583335518836975,0.44583335518836975,0.0
207,360.0,450.0,90.0,0.2157725840806961,0.24653324484825134,0.030760660767555237,1.5729691982269287,1.5431879758834839,-0.029781222343444824,0.021016357466578484,0.019986750558018684,-0.0010296069085597992,0.44583335518836975,0.44583335518836975,0.0
208,356.0,451.0,95.0,0.2117958962917328,0.2410115897655487,0.029215693473815918,1.5908424854278564,1.5256165266036987,-0.06522595882415771,0.02053578570485115,0.020130321383476257,-0.0004054643213748932,0.44583335518836975,0.44583335518836975,0.0
209,351.0,474.0,123.0,0.21690703928470612,0.2452833652496338,0.028376325964927673,1.5966498851776123,1.5132942199707031,-0.08335566520690918,0.020492397248744965,0.020411279052495956,-8.111819624900818e-05,0.44583335518836975,0.44583335518836975,0.0
210,375.0,466.0,91.0,0.2178344577550888,0.259185791015625,0.041351333260536194,1.5852572917938232,1.5029520988464355,-0.0823051929473877,0.020094115287065506,0.02065618336200714,0.0005620680749416351,0.44583335518836975,0.44583335518836975,0.0
211,359.0,422.0,63.0,0.22007471323013306,0.23965272307395935,0.019578009843826294,1.5894591808319092,1.5326099395751953,-0.05684924125671387,0.020019758492708206,0.020801125094294548,0.0007813666015863419,0.44583335518836975,0.44583335518836975,0.0
212,401.0,438.0,37.0,0.23214349150657654,0.24208159744739532,0.009938105940818787,1.558244228363037,1.5391156673431396,-0.01912856101989746,0.019872764125466347,0.02082352340221405,0.0009507592767477036,0.44583335518836975,0.44583335518836975,0.0
213,396.0,424.0,28.0,0.22763174772262573,0.23973457515239716,0.012102827429771423,1.5479578971862793,1.557998538017273,0.010040640830993652,0.02065257355570793,0.020447418093681335,-0.00020515546202659607,0.44583335518836975,0.44583335518836975,0.0
214,368.0,449.0,81.0,0.22076736390590668,0.24107371270656586,0.02030634880065918,1.5480852127075195,1.5368633270263672,-0.011221885681152344,0.020855119451880455,0.02026682160794735,-0.0005882978439331055,0.44583335518836975,0.44583335518836975,0.0
215,340.0,441.0,101.0,0.22058919072151184,0.2379249930381775,0.01733580231666565,1.5781402587890625,1.5474554300308228,-0.030684828758239746,0.021130861714482307,0.020642109215259552,-0.0004887524992227554,0.44583335518836975,0.44583335518836975,0.0
216,333.0,449.0,116.0,0.20946428179740906,0.23903688788414001,0.029572606086730957,1.5850409269332886,1.5434942245483398,-0.04154670238494873,0.020210333168506622,0.020042292773723602,-0.00016804039478302002,0.44583335518836975,0.44583335518836975,0.0
217,373.0,453.0,80.0,0.21843953430652618,0.24468232691287994,0.02624279260635376,1.5784943103790283,1.5373207330703735,-0.041173577308654785,0.019799601286649704,0.02029142528772354,0.0004918240010738373,0.44583335518836975,0.44583335518836975,0.0
218,394.0,444.0,50.0,0.22604739665985107,0.25146329402923584,0.025415897369384766,1.5620982646942139,1.5416991710662842,-0.020399093627929688,0.01987593062222004,0.020698200911283493,0.0008222702890634537,0.44583335518836975,0.44583335518836975,0.0
219,390.0,478.0,88.0,0.22323369979858398,0.24995356798171997,0.026719868183135986,1.555001139640808,1.5385633707046509,-0.016437768936157227,0.02012736350297928,0.020304370671510696,0.00017700716853141785,0.44583335518836975,0.44583335518836975,0.0
220,361.0,499.0,138.0,0.22446036338806152,0.24797767400741577,0.023517310619354248,1.553505778312683,1.5260486602783203,-0.027457118034362793,0.020609505474567413,0.020433012396097183,-0.0001764930784702301,0.44583335518836975,0.44583335518836975,0.0
221,336.0,451.0,115.0,0.20819012820720673,0.2414921224117279,0.03330199420452118,1.5919069051742554,1.530712366104126,-0.061194539070129395,0.020711340010166168,0.02108234167098999,0.000371001660823822,0.44583335518836975,0.44583335518836975,0.0
222,365.0,457.0,92.0,0.21402356028556824,0.24711108207702637,0.03308752179145813,1.5858876705169678,1.5275319814682007,-0.05835568904876709,0.019852928817272186,0.020814858376979828,0.0009619295597076416,0.44583335518836975,0.44583335518836975,0.0
223,356.0,459.0,103.0,0.21156980097293854,0.24154481291770935,0.029975011944770813,1.5932695865631104,1.535243272781372,-0.05802631378173828,0.019814779981970787,0.02054668217897415,0.0007319021970033646,0.44583335518836975,0.44583335518836975,0.0
224,381.0,437.0,56.0,0.21640263497829437,0.23952138423919678,0.023118749260902405,1.5934476852416992,1.534891128540039,-0.058556556701660156,0.019453484565019608,0.020646510645747185,0.0011930260807275772,0.44583335518836975,0.44583335518836975,0.0
225,365.0,457.0,92.0,0.2154587209224701,0.24720561504364014,0.031746894121170044,1.5962462425231934,1.535851240158081,-0.060395002365112305,0.01950390823185444,0.020699497312307358,0.001195589080452919,0.44583335518836975,0.44583335518836975,0.0
226,387.0,464.0,77.0,0.2220194786787033,0.24706315994262695,0.025043681263923645,1.5835461616516113,1.5393247604370117,-0.04422140121459961,0.019457541406154633,0.020725052803754807,0.001267511397600174,0.44583335518836975,0.44583335518836975,0.0
227,363.0,454.0,91.0,0.21572166681289673,0.24156694114208221,0.025845274329185486,1.571605920791626,1.5475609302520752,-0.02404499053955078,0.019714226946234703,0.020648322999477386,0.0009340960532426834,0.44583335518836975,0.44583335518836975,0.0
228,364.0,424.0,60.0,0.2149774730205536,0.23908497393131256,0.024107500910758972,1.5770983695983887,1.5608524084091187,-0.01624596118927002,0.020485442131757736,0.020696859806776047,0.00021141767501831055,0.44583335518836975,0.44583335518836975,0.0
229,380.0,457.0,77.0,0.22120347619056702,0.2365228235721588,0.015319347381591797,1.5683119297027588,1.5607938766479492,-0.00751805305480957,0.020277805626392365,0.019989013671875,-0.0002887919545173645,0.44583335518836975,0.44583335518836975,0.0
230,383.0,438.0,55.0,0.22237363457679749,0.23640695214271545,0.014033317565917969,1.558201789855957,1.569399356842041,0.011197566986083984,0.019889749586582184,0.020071785897016525,0.00018203631043434143,0.44583335518836975,0.44583335518836975,0.0
