video_path,stage,duration_seconds,resolution,frames,status,visual_description,suspected_problem
res/visualization/official_importer_export_scaled_ppo_task_conditioned_latent_guidance_multiseed_rollout/seed_group_2/obstacle_avoidance/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4,unknown,9.966667,1044x870,299,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/visualization/official_importer_export_scaled_ppo_task_conditioned_latent_guidance_multiseed_rollout/seed_group_2/waypoint/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4,unknown,9.966667,1044x870,299,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/visualization/official_importer_export_scaled_ppo_task_conditioned_latent_guidance_multiseed_rollout/seed_group_3/composed/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4,unknown,9.966667,1044x870,299,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/visualization/official_importer_export_scaled_ppo_task_conditioned_latent_guidance_multiseed_rollout/seed_group_3/joystick/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4,unknown,9.966667,1044x870,299,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/visualization/official_importer_export_scaled_ppo_task_conditioned_latent_guidance_multiseed_rollout/seed_group_3/obstacle_avoidance/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4,unknown,9.966667,1044x870,299,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/visualization/official_importer_export_scaled_ppo_task_conditioned_latent_guidance_multiseed_rollout/seed_group_3/waypoint/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4,unknown,9.966667,1044x870,299,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/visualization/official_importer_export_scaled_ppo_task_conditioned_latent_guidance_multiseed_rollout/seed_group_4/composed/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4,unknown,9.966667,1044x870,299,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/visualization/official_importer_export_scaled_ppo_task_conditioned_latent_guidance_multiseed_rollout/seed_group_4/joystick/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4,unknown,9.966667,1044x870,299,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/visualization/official_importer_export_scaled_ppo_task_conditioned_latent_guidance_multiseed_rollout/seed_group_4/obstacle_avoidance/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4,unknown,9.966667,1044x870,299,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/visualization/official_importer_export_scaled_ppo_task_conditioned_latent_guidance_multiseed_rollout/seed_group_4/waypoint/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4,unknown,9.966667,1044x870,299,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/visualization/official_importer_export_scaled_ppo_task_conditioned_latent_guidance_rollout/composed/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4,unknown,9.966667,1044x870,299,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/visualization/official_importer_export_scaled_ppo_task_conditioned_latent_guidance_rollout/joystick/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4,unknown,9.966667,1044x870,299,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/visualization/official_importer_export_scaled_ppo_task_conditioned_latent_guidance_rollout/obstacle_avoidance/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4,unknown,9.966667,1044x870,299,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/visualization/official_importer_export_scaled_ppo_task_conditioned_latent_guidance_rollout/waypoint/official_csv_loop_task_conditioned_latent_guidance_rollout_vs_reference.mp4,unknown,9.966667,1044x870,299,unknown,indexed local video; inspect frames/thumbnails for qualitative judgment,
res/visualization/stage1_multisource_continuous_mujoco_action_control_videos/diffusion_denoised_latent_action_control/diffusion_denoised_latent_action_control.mp4,stage1 multi-source MuJoCo action-control diagnostic,9.933333,960x540,298,failure/diagnostic,indexed local video; inspect frames/thumbnails for qualitative judgment,weak teacher and sim-control mismatch; fall proxy high
res/visualization/stage1_multisource_continuous_mujoco_action_control_videos/guided_latent_action_control/guided_latent_action_control.mp4,stage1 multi-source MuJoCo action-control diagnostic,9.933333,960x540,298,failure/diagnostic,indexed local video; inspect frames/thumbnails for qualitative judgment,weak teacher and sim-control mismatch; fall proxy high
res/visualization/stage1_multisource_continuous_mujoco_action_control_videos/guided_vs_unguided_action_control/guided_vs_unguided_action_control.mp4,stage1 multi-source MuJoCo action-control diagnostic,9.933333,1920x540,298,failure/diagnostic,indexed local video; inspect frames/thumbnails for qualitative judgment,weak teacher and sim-control mismatch; fall proxy high
res/visualization/stage1_multisource_continuous_mujoco_action_control_videos/reference_action_control/reference_action_control.mp4,stage1 multi-source MuJoCo action-control diagnostic,9.933333,960x540,298,failure/diagnostic,indexed local video; inspect frames/thumbnails for qualitative judgment,weak teacher and sim-control mismatch; fall proxy high
res/visualization/stage1_multisource_continuous_mujoco_action_control_videos/teacher_policy_action_control/teacher_policy_action_control.mp4,stage1 multi-source MuJoCo action-control diagnostic,9.933333,960x540,298,failure/diagnostic,indexed local video; inspect frames/thumbnails for qualitative judgment,weak teacher and sim-control mismatch; fall proxy high
res/visualization/stage1_multisource_continuous_mujoco_action_control_videos/vae_reconstructed_action_control/vae_reconstructed_action_control.mp4,stage1 multi-source MuJoCo action-control diagnostic,9.933333,960x540,298,failure/diagnostic,indexed local video; inspect frames/thumbnails for qualitative judgment,weak teacher and sim-control mismatch; fall proxy high
