step,done_count,ee_body_pos_count,anchor_pos_count,anchor_ori_count,reward_mean,pre_ankle_done_rate,pre_wrist_done_rate,post_ankle_done_rate,post_wrist_done_rate,pre_ankle_z_mean,pre_wrist_z_mean,post_ankle_z_mean,post_wrist_z_mean,left_wrist_pre_z_mean,right_wrist_pre_z_mean,left_wrist_post_z_mean,right_wrist_post_z_mean
232,435,399,42,0,0.02085460163652897,0.0634765625,0.06982421875,0.052734375,0.0654296875,0.05475936084985733,0.11635278165340424,0.051432523876428604,0.116551473736763,0.1472633183002472,0.08544224500656128,0.1484704464673996,0.0846324935555458
233,460,414,63,0,0.020458485931158066,0.052734375,0.0654296875,0.060546875,0.06787109375,0.051432523876428604,0.116551473736763,0.05351388454437256,0.11524967849254608,0.1484704464673996,0.0846324935555458,0.14708754420280457,0.0834118127822876
234,473,423,68,0,0.02039254643023014,0.060546875,0.06787109375,0.06005859375,0.07568359375,0.05351388454437256,0.11524967849254608,0.05289231985807419,0.11617950350046158,0.14708754420280457,0.0834118127822876,0.14950673282146454,0.08285227417945862
235,476,438,51,1,0.02044411189854145,0.06005859375,0.07568359375,0.0546875,0.07080078125,0.05289231985807419,0.11617950350046158,0.05134434252977371,0.1160886287689209,0.14950673282146454,0.08285227417945862,0.14895206689834595,0.08322519809007645
236,446,411,53,0,0.020971348509192467,0.0546875,0.07080078125,0.05859375,0.05859375,0.05134434252977371,0.1160886287689209,0.05182803422212601,0.11491264402866364,0.14895206689834595,0.08322519809007645,0.1481424868106842,0.08168280869722366
237,446,409,50,0,0.020500071346759796,0.05859375,0.05859375,0.05322265625,0.05908203125,0.05182803422212601,0.11491264402866364,0.050651319324970245,0.11529622226953506,0.1481424868106842,0.08168280869722366,0.15023255348205566,0.08035989105701447
238,456,406,66,1,0.02058214135468006,0.05322265625,0.05908203125,0.0546875,0.06494140625,0.050651319324970245,0.11529622226953506,0.052586913108825684,0.11591015756130219,0.15023255348205566,0.08035989105701447,0.14979487657546997,0.0820254310965538
239,442,394,66,0,0.020608995109796524,0.0546875,0.06494140625,0.0625,0.06396484375,0.052586913108825684,0.11591015756130219,0.053080007433891296,0.11598627269268036,0.14979487657546997,0.0820254310965538,0.15000274777412415,0.08196979761123657
240,447,397,65,0,0.020205853506922722,0.0625,0.06396484375,0.05810546875,0.06689453125,0.053080007433891296,0.11598627269268036,0.05209646001458168,0.11721110343933105,0.15000274777412415,0.08196979761123657,0.15210166573524475,0.08232054114341736
241,500,453,59,0,0.01988479122519493,0.05810546875,0.06689453125,0.06103515625,0.0771484375,0.05209646001458168,0.11721110343933105,0.054839156568050385,0.11771140247583389,0.15210166573524475,0.08232054114341736,0.15120381116867065,0.08421899378299713
242,466,430,53,0,0.0202186219394207,0.06103515625,0.0771484375,0.0595703125,0.06787109375,0.054839156568050385,0.11771140247583389,0.053197987377643585,0.11636126041412354,0.15120381116867065,0.08421899378299713,0.15033255517482758,0.0823899582028389
243,465,430,46,0,0.019944917410612106,0.0595703125,0.06787109375,0.0625,0.07373046875,0.053197987377643585,0.11636126041412354,0.05427258461713791,0.11621508747339249,0.15033255517482758,0.0823899582028389,0.1493750512599945,0.08305512368679047
244,486,438,60,0,0.020121833309531212,0.0625,0.07373046875,0.05126953125,0.07275390625,0.05427258461713791,0.11621508747339249,0.05097707360982895,0.116264708340168,0.1493750512599945,0.08305512368679047,0.14928700029850006,0.08324241638183594
245,427,395,46,0,0.02056855522096157,0.05126953125,0.07275390625,0.0537109375,0.0595703125,0.05097707360982895,0.116264708340168,0.05308475345373154,0.1163334846496582,0.14928700029850006,0.08324241638183594,0.14895059168338776,0.08371637761592865
246,438,394,59,0,0.02008223906159401,0.0537109375,0.0595703125,0.0556640625,0.06689453125,0.05308475345373154,0.1163334846496582,0.05258508771657944,0.11767181009054184,0.14895059168338776,0.08371637761592865,0.15015164017677307,0.08519198000431061
247,456,406,66,0,0.02037767693400383,0.0556640625,0.06689453125,0.0576171875,0.07373046875,0.05258508771657944,0.11767181009054184,0.05392566695809364,0.11730996519327164,0.15015164017677307,0.08519198000431061,0.1499066799879074,0.08471325039863586
248,495,452,59,0,0.020471205934882164,0.0576171875,0.07373046875,0.060546875,0.0732421875,0.05392566695809364,0.11730996519327164,0.054710205644369125,0.11753146350383759,0.1499066799879074,0.08471325039863586,0.14988011121749878,0.08518281579017639
249,469,419,65,0,0.020549608394503593,0.060546875,0.0732421875,0.0595703125,0.07080078125,0.054710205644369125,0.11753146350383759,0.05404714494943619,0.11716990172863007,0.14988011121749878,0.08518281579017639,0.1475384533405304,0.08680135011672974
250,429,396,43,0,0.020900148898363113,0.0595703125,0.07080078125,0.0498046875,0.06591796875,0.05404714494943619,0.11716990172863007,0.050574105232954025,0.11594855040311813,0.1475384533405304,0.08680135011672974,0.1480591744184494,0.08383792638778687
251,436,395,56,0,0.020303893834352493,0.0498046875,0.06591796875,0.05029296875,0.06298828125,0.050574105232954025,0.11594855040311813,0.051278989762067795,0.11552555859088898,0.1480591744184494,0.08383792638778687,0.1462714672088623,0.08477964997291565
252,436,399,59,0,0.02003953978419304,0.05029296875,0.06298828125,0.04931640625,0.0595703125,0.051278989762067795,0.11552555859088898,0.05214284360408783,0.11503510177135468,0.1462714672088623,0.08477964997291565,0.14535939693450928,0.08471080660820007
253,423,377,62,0,0.0198168084025383,0.04931640625,0.0595703125,0.05126953125,0.06396484375,0.05214284360408783,0.11503510177135468,0.05154111981391907,0.11522503197193146,0.14535939693450928,0.08471080660820007,0.14567090570926666,0.08477916568517685
254,443,393,62,0,0.01998516172170639,0.05126953125,0.06396484375,0.06005859375,0.0625,0.05154111981391907,0.11522503197193146,0.055286917835474014,0.11469539999961853,0.14567090570926666,0.08477916568517685,0.146266907453537,0.08312389254570007
255,461,411,63,0,0.01960960030555725,0.06005859375,0.0625,0.0576171875,0.07080078125,0.055286917835474014,0.11469539999961853,0.05330437421798706,0.11544366925954819,0.146266907453537,0.08312389254570007,0.14854273200035095,0.08234460651874542
256,454,407,58,0,0.01966450735926628,0.0576171875,0.07080078125,0.05712890625,0.07666015625,0.05330437421798706,0.11544366925954819,0.05303243547677994,0.11597908288240433,0.14854273200035095,0.08234460651874542,0.1494188904762268,0.08253927528858185
257,496,448,70,0,0.019920583814382553,0.05712890625,0.07666015625,0.06201171875,0.06982421875,0.05303243547677994,0.11597908288240433,0.054730456322431564,0.11766123026609421,0.1494188904762268,0.08253927528858185,0.14960798621177673,0.08571447432041168
258,465,421,58,1,0.02068716660141945,0.06201171875,0.06982421875,0.056640625,0.06689453125,0.054730456322431564,0.11766123026609421,0.05330197885632515,0.11754074692726135,0.14960798621177673,0.08571447432041168,0.14847591519355774,0.08660557866096497
259,451,407,64,0,0.020880304276943207,0.056640625,0.06689453125,0.06005859375,0.06787109375,0.05330197885632515,0.11754074692726135,0.05417577922344208,0.11683907359838486,0.14847591519355774,0.08660557866096497,0.14743076264858246,0.08624738454818726
260,462,419,59,1,0.02101469412446022,0.06005859375,0.06787109375,0.06396484375,0.0654296875,0.05417577922344208,0.11683907359838486,0.05474094673991203,0.11726900190114975,0.14743076264858246,0.08624738454818726,0.14785310626029968,0.08668489754199982
261,455,410,58,0,0.020965348929166794,0.06396484375,0.0654296875,0.0517578125,0.0595703125,0.05474094673991203,0.11726900190114975,0.0523628294467926,0.11726637184619904,0.14785310626029968,0.08668489754199982,0.14883777499198914,0.08569496870040894
262,427,382,62,0,0.020651545375585556,0.0517578125,0.0595703125,0.048828125,0.06494140625,0.0523628294467926,0.11726637184619904,0.05156386271119118,0.11649560183286667,0.14883777499198914,0.08569496870040894,0.1471874862909317,0.08580371737480164
263,428,387,48,0,0.020765790715813637,0.048828125,0.06494140625,0.05615234375,0.0576171875,0.05156386271119118,0.11649560183286667,0.05502444505691528,0.11533582210540771,0.1471874862909317,0.08580371737480164,0.14596712589263916,0.08470451831817627
264,431,383,57,0,0.020844127982854843,0.05615234375,0.0576171875,0.05517578125,0.0634765625,0.05502444505691528,0.11533582210540771,0.053211137652397156,0.11663546413183212,0.14596712589263916,0.08470451831817627,0.14791259169578552,0.08535833656787872
265,484,435,66,0,0.02028438076376915,0.05517578125,0.0634765625,0.0576171875,0.0634765625,0.053211137652397156,0.11663546413183212,0.053552575409412384,0.11536844074726105,0.14791259169578552,0.08535833656787872,0.14597877860069275,0.08475810289382935
266,434,399,40,0,0.020909834653139114,0.0576171875,0.0634765625,0.046875,0.0693359375,0.053552575409412384,0.11536844074726105,0.05134281516075134,0.11490233242511749,0.14597877860069275,0.08475810289382935,0.14580044150352478,0.08400421589612961
267,437,396,57,0,0.02045813389122486,0.046875,0.0693359375,0.05078125,0.0703125,0.05134281516075134,0.11490233242511749,0.05139010772109032,0.11486072838306427,0.14580044150352478,0.08400421589612961,0.14538952708244324,0.0843319371342659
268,444,386,74,1,0.020479470491409302,0.05078125,0.0703125,0.05517578125,0.0595703125,0.05139010772109032,0.11486072838306427,0.0518970862030983,0.11480516940355301,0.14538952708244324,0.0843319371342659,0.1466485857963562,0.08296175301074982
269,435,392,54,0,0.020613905042409897,0.05517578125,0.0595703125,0.05517578125,0.05810546875,0.0518970862030983,0.11480516940355301,0.05296050012111664,0.11536058783531189,0.1466485857963562,0.08296175301074982,0.14751660823822021,0.08320456743240356
270,425,381,62,0,0.020436834543943405,0.05517578125,0.05810546875,0.04833984375,0.0625,0.05296050012111664,0.11536058783531189,0.05254928767681122,0.11649592220783234,0.14751660823822021,0.08320456743240356,0.1484556496143341,0.08453619480133057
271,459,406,68,0,0.019909260794520378,0.04833984375,0.0625,0.05859375,0.060546875,0.05254928767681122,0.11649592220783234,0.05435001850128174,0.11628050357103348,0.1484556496143341,0.08453619480133057,0.14756129682064056,0.08499971032142639
272,437,394,61,0,0.02042115479707718,0.05859375,0.060546875,0.056640625,0.0595703125,0.05435001850128174,0.11628050357103348,0.0544169619679451,0.11715354025363922,0.14756129682064056,0.08499971032142639,0.14828845858573914,0.0860186219215393
273,451,410,58,0,0.020178239792585373,0.056640625,0.0595703125,0.0546875,0.05517578125,0.0544169619679451,0.11715354025363922,0.053451284766197205,0.11568744480609894,0.14828845858573914,0.0860186219215393,0.14767548441886902,0.08369939774274826
274,421,385,50,0,0.020996764302253723,0.0546875,0.05517578125,0.060546875,0.05859375,0.053451284766197205,0.11568744480609894,0.0556582510471344,0.11612673848867416,0.14767548441886902,0.08369939774274826,0.14829936623573303,0.0839541107416153
275,454,400,70,0,0.020562604069709778,0.060546875,0.05859375,0.05859375,0.05908203125,0.0556582510471344,0.11612673848867416,0.05520683899521828,0.11452194303274155,0.14829936623573303,0.0839541107416153,0.1485951691865921,0.08044871687889099
276,439,390,63,0,0.020562537014484406,0.05859375,0.05908203125,0.05029296875,0.07470703125,0.05520683899521828,0.11452194303274155,0.05147213488817215,0.11628441512584686,0.1485951691865921,0.08044871687889099,0.1500023603439331,0.08256646990776062
277,473,424,63,0,0.020832763984799385,0.05029296875,0.07470703125,0.0625,0.0693359375,0.05147213488817215,0.11628441512584686,0.05566709116101265,0.11599811166524887,0.1500023603439331,0.08256646990776062,0.1483187973499298,0.08367742598056793
278,462,414,68,0,0.020935531705617905,0.0625,0.0693359375,0.05908203125,0.072265625,0.05566709116101265,0.11599811166524887,0.05521918833255768,0.11577834188938141,0.1483187973499298,0.08367742598056793,0.14832136034965515,0.08323533087968826
279,471,425,62,0,0.020609941333532333,0.05908203125,0.072265625,0.056640625,0.06982421875,0.05521918833255768,0.11577834188938141,0.05475146695971489,0.11660624295473099,0.14832136034965515,0.08323533087968826,0.14722760021686554,0.08598488569259644
280,446,418,50,0,0.02072225511074066,0.056640625,0.06982421875,0.05224609375,0.064453125,0.05475146695971489,0.11660624295473099,0.052638255059719086,0.1152733787894249,0.14722760021686554,0.08598488569259644,0.14664454758167267,0.08390220999717712
281,426,389,45,0,0.020792972296476364,0.05224609375,0.064453125,0.05322265625,0.06298828125,0.052638255059719086,0.1152733787894249,0.052713699638843536,0.11575684696435928,0.14664454758167267,0.08390220999717712,0.14660869538784027,0.0849049985408783
282,450,398,71,0,0.02050832100212574,0.05322265625,0.06298828125,0.05908203125,0.060546875,0.052713699638843536,0.11575684696435928,0.05359235033392906,0.11621150374412537,0.14660869538784027,0.0849049985408783,0.1478407084941864,0.08458229154348373
283,459,420,53,0,0.020552892237901688,0.05908203125,0.060546875,0.060546875,0.06494140625,0.05359235033392906,0.11621150374412537,0.05479899048805237,0.11684685945510864,0.1478407084941864,0.08458229154348373,0.15009883046150208,0.08359488844871521
284,457,412,59,0,0.02084677293896675,0.060546875,0.06494140625,0.05615234375,0.072265625,0.05479899048805237,0.11684685945510864,0.05323181673884392,0.1169121190905571,0.15009883046150208,0.08359488844871521,0.15089501440525055,0.08292922377586365
285,458,412,63,0,0.020568128675222397,0.05615234375,0.072265625,0.05908203125,0.06884765625,0.05323181673884392,0.1169121190905571,0.05569256842136383,0.11762178689241409,0.15089501440525055,0.08292922377586365,0.15145407617092133,0.08378949761390686
286,475,429,63,0,0.020856674760580063,0.05908203125,0.06884765625,0.0546875,0.06396484375,0.05569256842136383,0.11762178689241409,0.054399359971284866,0.11669094115495682,0.15145407617092133,0.08378949761390686,0.15167927742004395,0.08170260488986969
287,455,415,52,0,0.0209563709795475,0.0546875,0.06396484375,0.0546875,0.06591796875,0.054399359971284866,0.11669094115495682,0.05355573445558548,0.11684533953666687,0.15167927742004395,0.08170260488986969,0.1512995958328247,0.08239108324050903
288,433,388,56,0,0.021052585914731026,0.0546875,0.06591796875,0.0556640625,0.06298828125,0.05355573445558548,0.11684533953666687,0.053274888545274734,0.11791399121284485,0.1512995958328247,0.08239108324050903,0.15210968255996704,0.08371829986572266
289,477,424,68,0,0.021258093416690826,0.0556640625,0.06298828125,0.0625,0.0751953125,0.053274888545274734,0.11791399121284485,0.05444105714559555,0.1172361895442009,0.15210968255996704,0.08371829986572266,0.15133985877037048,0.08313252031803131
290,478,439,54,0,0.021386006847023964,0.0625,0.0751953125,0.06201171875,0.07177734375,0.05444105714559555,0.1172361895442009,0.05542849749326706,0.11588159948587418,0.15133985877037048,0.08313252031803131,0.1471695601940155,0.08459363877773285
291,471,432,52,0,0.021280191838741302,0.06201171875,0.07177734375,0.0595703125,0.0703125,0.05542849749326706,0.11588159948587418,0.05582328885793686,0.11621122062206268,0.1471695601940155,0.08459363877773285,0.14767780900001526,0.0847446396946907
292,453,411,58,0,0.020997323095798492,0.0595703125,0.0703125,0.06640625,0.0712890625,0.05582328885793686,0.11621122062206268,0.05618999898433685,0.11699166893959045,0.14767780900001526,0.0847446396946907,0.14790897071361542,0.08607436716556549
293,450,411,49,0,0.020723361521959305,0.06640625,0.0712890625,0.05517578125,0.0634765625,0.05618999898433685,0.11699166893959045,0.05321497470140457,0.11539873480796814,0.14790897071361542,0.08607436716556549,0.14881828427314758,0.0819791927933693
294,440,408,46,0,0.020902834832668304,0.05517578125,0.0634765625,0.05419921875,0.06396484375,0.05321497470140457,0.11539873480796814,0.052798982709646225,0.11591164022684097,0.14881828427314758,0.0819791927933693,0.1491440236568451,0.08267925679683685
295,449,403,61,0,0.02073451317846775,0.05419921875,0.06396484375,0.06005859375,0.0654296875,0.052798982709646225,0.11591164022684097,0.053976792842149734,0.11619745194911957,0.1491440236568451,0.08267925679683685,0.14935404062271118,0.08304085582494736
296,453,413,59,0,0.020780131220817566,0.06005859375,0.0654296875,0.0576171875,0.056640625,0.053976792842149734,0.11619745194911957,0.052493706345558167,0.11609919369220734,0.14935404062271118,0.08304085582494736,0.14958280324935913,0.08261558413505554
297,453,411,53,0,0.02039034105837345,0.0576171875,0.056640625,0.05419921875,0.07421875,0.052493706345558167,0.11609919369220734,0.05192837864160538,0.11678951978683472,0.14958280324935913,0.08261558413505554,0.14982351660728455,0.08375551551580429
298,495,452,58,0,0.020385507494211197,0.05419921875,0.07421875,0.05615234375,0.07373046875,0.05192837864160538,0.11678951978683472,0.05262205749750137,0.11661609262228012,0.14982351660728455,0.08375551551580429,0.14958807826042175,0.08364410698413849
