frame,motion_time_step,video_time_s,root_x,root_y,root_z,joint_abs_mean,contact_count_after_forward
272,418449,9.066666666666666,0.022951394319534302,-0.024344921112060547,0.05298919975757599,0.4868036088501585,8
273,418450,9.1,0.022970587015151978,-0.024356842041015625,0.053015001118183136,0.48611151805982505,8
274,418451,9.133333333333333,0.022987395524978638,-0.024367570877075195,0.0530317984521389,0.48552877263262356,8
275,418452,9.166666666666666,0.023003190755844116,-0.024378538131713867,0.05304599925875664,0.48485953489254263,8
276,418453,9.2,0.02301698923110962,-0.024389266967773438,0.05305499956011772,0.48401729801091653,8
277,418454,9.233333333333333,0.02303197979927063,-0.024399757385253906,0.05305960029363632,0.4830773503937084,8
278,418455,9.266666666666667,0.023047596216201782,-0.024409770965576172,0.05306199938058853,0.4820885528842437,8
279,418456,9.3,0.02305719256401062,-0.02442002296447754,0.053057800978422165,0.48065353753366347,8
280,418457,9.333333333333334,0.02306199073791504,-0.02443099021911621,0.05305099859833717,0.47941467220541734,8
281,418458,9.366666666666667,0.02305719256401062,-0.024443626403808594,0.05303899943828583,0.47856811601026306,8
282,418459,9.4,0.02304437756538391,-0.02445673942565918,0.05302020162343979,0.4786981011837207,8
283,418460,9.433333333333334,0.02302759885787964,-0.024469852447509766,0.052997998893260956,0.4793163478246023,8
284,418461,9.466666666666667,0.023001790046691895,-0.024484872817993164,0.05296320095658302,0.48139625370245553,8
285,418462,9.5,0.02297818660736084,-0.024499177932739258,0.05292600020766258,0.48353418617926797,8
286,418463,9.533333333333333,0.022958993911743164,-0.024512529373168945,0.05288400128483772,0.4857881618342523,8
287,418464,9.566666666666666,0.022959798574447632,-0.024515151977539062,0.052841201424598694,0.48798334393008,8
288,418465,9.6,0.022970587015151978,-0.024512767791748047,0.05279799923300743,0.4901491365363372,8
289,418466,9.633333333333333,0.022983193397521973,-0.024513959884643555,0.0527493990957737,0.4922567565829076,8
290,418467,9.666666666666666,0.022996574640274048,-0.024516582489013672,0.052699800580739975,0.49415968120868864,8
291,418468,9.7,0.023011595010757446,-0.024522066116333008,0.05264820158481598,0.49565321907144166,8
292,418469,9.733333333333333,0.023040175437927246,-0.02452707290649414,0.05259979888796806,0.4972860802221915,8
293,418470,9.766666666666667,0.023075580596923828,-0.024531841278076172,0.052553001791238785,0.49898862023035,8
294,418471,9.8,0.023115187883377075,-0.024539709091186523,0.052510399371385574,0.5003600735217333,8
295,418472,9.833333333333334,0.02315157651901245,-0.024548053741455078,0.05246959999203682,0.501615150960098,8
296,418473,9.866666666666667,0.02318158745765686,-0.02455759048461914,0.05243239924311638,0.5026374636217952,8
297,418474,9.9,0.02320277690887451,-0.024568557739257812,0.05239599943161011,0.5034547607767684,8
