log_path,size_bytes,modified_time
logs/tracking_g1_official_importer_export_fk_repaired_split_task_eval/walk3_subject1_task_eval.log,13132,2026-06-21T16:12:27.781510
logs/tracking_g1_official_importer_export_fk_repaired_split_task_eval/walk3_subject2_task_eval.log,13132,2026-06-21T16:13:08.779019
logs/tracking_g1_official_importer_export_fk_repaired_split_task_eval/walk3_subject3_task_eval.log,13132,2026-06-21T16:13:48.970675
logs/tracking_g1_official_importer_export_fk_repaired_split_task_eval/walk3_subject4_task_eval.log,13132,2026-06-21T16:14:27.459227
logs/tracking_g1_official_importer_export_fk_repaired_split_task_eval/walk3_subject5_task_eval.log,13132,2026-06-21T16:15:11.843864
logs/tracking_g1_official_importer_export_fk_repaired_split_task_eval/walk4_subject1_task_eval.log,13132,2026-06-21T16:15:59.760244
logs/tracking_g1_official_importer_export_full_bundle_inpainting_guidance_rollout_eval/underlying_tasks/inpainting/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,22673,2026-06-21T00:34:47.355826
logs/tracking_g1_official_importer_export_full_bundle_ppo_checkpoint_eval/tracking_g1_resource_adjusted_ppo_checkpoint_eval.log,17238,2026-06-20T15:57:09.732463
logs/tracking_g1_official_importer_export_full_bundle_ppo_training_run/tracking_g1_resource_adjusted_ppo_training_run.log,604689,2026-06-20T15:56:06.127550
logs/tracking_g1_official_importer_export_full_bundle_scaled_ppo_best_checkpoint_confirmation_eval/tracking_g1_resource_adjusted_ppo_checkpoint_eval.log,17266,2026-06-21T09:37:02.232780
logs/tracking_g1_official_importer_export_full_bundle_scaled_ppo_checkpoint_eval/highmem_4096env_seed20260696_eval_seed20260697_20260621.log,963,2026-06-21T03:35:53.101547
logs/tracking_g1_official_importer_export_full_bundle_scaled_ppo_checkpoint_eval/tracking_g1_resource_adjusted_ppo_checkpoint_eval.log,17248,2026-06-21T03:35:51.865538
logs/tracking_g1_official_importer_export_full_bundle_scaled_ppo_checkpoint_multiseed_eval/tracking_g1_resource_adjusted_ppo_checkpoint_eval.log,17272,2026-06-21T07:38:19.985758
logs/tracking_g1_official_importer_export_full_bundle_scaled_ppo_checkpoint_sweep/tracking_g1_resource_adjusted_ppo_checkpoint_eval.log,17256,2026-06-21T09:26:59.740393
logs/tracking_g1_official_importer_export_full_bundle_scaled_ppo_endpoint_z_error_trace/tracking_g1_official_importer_export_scaled_ppo_endpoint_z_error_trace.log,17250,2026-06-21T10:08:17.427949
logs/tracking_g1_official_importer_export_full_bundle_scaled_ppo_policy_rollout_video_capture/highenv_seed20260698_20260621.log,1163,2026-06-21T03:41:31.446934
logs/tracking_g1_official_importer_export_full_bundle_scaled_ppo_policy_rollout_video_capture/tracking_g1_official_csv_loop_policy_rollout_video_capture.log,18438,2026-06-21T03:40:20.985923
logs/tracking_g1_official_importer_export_full_bundle_scaled_ppo_teacher_rollout_dataset/tracking_g1_resource_adjusted_teacher_rollout_dataset.log,35161,2026-06-21T14:05:44.568239
logs/tracking_g1_official_importer_export_full_bundle_scaled_ppo_teacher_rollout_dataset_20260621.log,799,2026-06-21T03:59:53.131856
logs/tracking_g1_official_importer_export_full_bundle_scaled_ppo_training_run/highmem_4096env_seed20260696_20260621.log,1310,2026-06-21T03:34:11.344619
logs/tracking_g1_official_importer_export_full_bundle_scaled_ppo_training_run/tracking_g1_resource_adjusted_ppo_training_run.log,1936635,2026-06-21T03:34:08.312797
logs/tracking_g1_official_importer_export_full_bundle_task_conditioned_latent_guidance_multiseed_eval/20260621_seed5_run.log,346,2026-06-21T01:59:07.376000
logs/tracking_g1_official_importer_export_full_bundle_task_conditioned_latent_guidance_multiseed_eval/seed_group_1/composed/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,22759,2026-06-20T22:40:24.879673
logs/tracking_g1_official_importer_export_full_bundle_task_conditioned_latent_guidance_multiseed_eval/seed_group_1/joystick/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,22759,2026-06-20T22:32:32.267337
logs/tracking_g1_official_importer_export_full_bundle_task_conditioned_latent_guidance_multiseed_eval/seed_group_1/obstacle_avoidance/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,22799,2026-06-20T22:37:47.621416
logs/tracking_g1_official_importer_export_full_bundle_task_conditioned_latent_guidance_multiseed_eval/seed_group_1/seed_group_1_process.log,6960,2026-06-20T22:41:57.533002
logs/tracking_g1_official_importer_export_full_bundle_task_conditioned_latent_guidance_multiseed_eval/seed_group_1/waypoint/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,22759,2026-06-20T22:35:09.796464
logs/tracking_g1_official_importer_export_full_bundle_task_conditioned_latent_guidance_multiseed_eval/seed_group_2/composed/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,22759,2026-06-20T22:51:29.377208
logs/tracking_g1_official_importer_export_full_bundle_task_conditioned_latent_guidance_multiseed_eval/seed_group_2/joystick/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,22759,2026-06-20T22:43:06.409991
logs/tracking_g1_official_importer_export_full_bundle_task_conditioned_latent_guidance_multiseed_eval/seed_group_2/obstacle_avoidance/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,22799,2026-06-20T22:48:44.658844
logs/tracking_g1_official_importer_export_full_bundle_task_conditioned_latent_guidance_multiseed_eval/seed_group_2/seed_group_2_process.log,6960,2026-06-20T22:53:01.694533
logs/tracking_g1_official_importer_export_full_bundle_task_conditioned_latent_guidance_multiseed_eval/seed_group_2/waypoint/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,22759,2026-06-20T22:45:41.616218
logs/tracking_g1_official_importer_export_full_bundle_task_conditioned_latent_guidance_multiseed_eval/seed_group_3/composed/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,22759,2026-06-21T01:46:59.388318
logs/tracking_g1_official_importer_export_full_bundle_task_conditioned_latent_guidance_multiseed_eval/seed_group_3/joystick/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,22759,2026-06-21T01:39:03.473488
logs/tracking_g1_official_importer_export_full_bundle_task_conditioned_latent_guidance_multiseed_eval/seed_group_3/obstacle_avoidance/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,22799,2026-06-21T01:44:16.805640
logs/tracking_g1_official_importer_export_full_bundle_task_conditioned_latent_guidance_multiseed_eval/seed_group_3/seed_group_3_process.log,6960,2026-06-21T01:48:30.489625
logs/tracking_g1_official_importer_export_full_bundle_task_conditioned_latent_guidance_multiseed_eval/seed_group_3/waypoint/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,22759,2026-06-21T01:41:38.407712
logs/tracking_g1_official_importer_export_full_bundle_task_conditioned_latent_guidance_multiseed_eval/seed_group_4/composed/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,22759,2026-06-21T01:57:36.733464
logs/tracking_g1_official_importer_export_full_bundle_task_conditioned_latent_guidance_multiseed_eval/seed_group_4/joystick/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,22759,2026-06-21T01:49:51.990795
logs/tracking_g1_official_importer_export_full_bundle_task_conditioned_latent_guidance_multiseed_eval/seed_group_4/obstacle_avoidance/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,22799,2026-06-21T01:55:00.455221
logs/tracking_g1_official_importer_export_full_bundle_task_conditioned_latent_guidance_multiseed_eval/seed_group_4/seed_group_4_process.log,6960,2026-06-21T01:59:07.352000
logs/tracking_g1_official_importer_export_full_bundle_task_conditioned_latent_guidance_multiseed_eval/seed_group_4/waypoint/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,22759,2026-06-21T01:52:27.549027
logs/tracking_g1_official_importer_export_full_bundle_task_conditioned_latent_guidance_rollout_eval/composed/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,22683,2026-06-20T18:07:06.248346
logs/tracking_g1_official_importer_export_full_bundle_task_conditioned_latent_guidance_rollout_eval/joystick/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,22683,2026-06-20T17:58:58.217343
logs/tracking_g1_official_importer_export_full_bundle_task_conditioned_latent_guidance_rollout_eval/obstacle_avoidance/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,22723,2026-06-20T18:04:25.362037
logs/tracking_g1_official_importer_export_full_bundle_task_conditioned_latent_guidance_rollout_eval/waypoint/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,22683,2026-06-20T18:01:39.626988
logs/tracking_g1_official_importer_export_full_bundle_teacher_rollout_dataset/tracking_g1_resource_adjusted_teacher_rollout_dataset.log,35133,2026-06-20T16:14:35.679473
logs/tracking_g1_official_importer_export_full_bundle_transition_guidance_rollout_eval/underlying_tasks/transition/tracking_g1_official_csv_loop_receding_latent_guidance_rollout_eval.log,22673,2026-06-21T01:15:31.513226
logs/tracking_g1_official_importer_export_full_bundle_vae_closed_loop_rollout_eval/tracking_g1_official_csv_loop_vae_closed_loop_rollout_eval.log,38297,2026-06-20T16:52:47.309384
logs/tracking_g1_official_importer_export_full_bundle_vae_closed_loop_rollout_video_capture/tracking_g1_official_csv_loop_vae_closed_loop_rollout_video_capture.log,19575,2026-06-20T16:59:14.997922
logs/tracking_g1_official_importer_export_full_dataset_task_eval/dance1_subject1_task_eval.log,13129,2026-06-21T13:31:21.529453
logs/tracking_g1_official_importer_export_full_dataset_task_eval/dance1_subject2_task_eval.log,13129,2026-06-21T13:32:01.327367
logs/tracking_g1_official_importer_export_full_dataset_task_eval/dance1_subject3_task_eval.log,13129,2026-06-21T13:32:41.859948
logs/tracking_g1_official_importer_export_full_dataset_task_eval/dance2_subject1_task_eval.log,13129,2026-06-21T13:33:21.504517
logs/tracking_g1_official_importer_export_full_dataset_task_eval/dance2_subject2_task_eval.log,13129,2026-06-21T13:34:01.477091
logs/tracking_g1_official_importer_export_full_dataset_task_eval/dance2_subject3_task_eval.log,13129,2026-06-21T13:34:41.913671
logs/tracking_g1_official_importer_export_full_dataset_task_eval/dance2_subject4_task_eval.log,13129,2026-06-21T13:35:23.635187
logs/tracking_g1_official_importer_export_full_dataset_task_eval/dance2_subject5_task_eval.log,13129,2026-06-21T13:36:01.822818
logs/tracking_g1_official_importer_export_full_dataset_task_eval/fallAndGetUp1_subject1_task_eval.log,13143,2026-06-21T13:36:41.507387
logs/tracking_g1_official_importer_export_full_dataset_task_eval/fallAndGetUp1_subject4_task_eval.log,13143,2026-06-21T13:37:22.840040
logs/tracking_g1_official_importer_export_full_dataset_task_eval/fallAndGetUp1_subject5_task_eval.log,13143,2026-06-21T13:38:02.248546
logs/tracking_g1_official_importer_export_full_dataset_task_eval/fallAndGetUp2_subject2_task_eval.log,13143,2026-06-21T13:38:43.100615
logs/tracking_g1_official_importer_export_full_dataset_task_eval/fallAndGetUp2_subject3_task_eval.log,13143,2026-06-21T13:39:21.801688
logs/tracking_g1_official_importer_export_full_dataset_task_eval/fallAndGetUp3_subject1_task_eval.log,13143,2026-06-21T13:40:02.117181
logs/tracking_g1_official_importer_export_full_dataset_task_eval/fight1_subject2_task_eval.log,13129,2026-06-21T13:40:40.870822
logs/tracking_g1_official_importer_export_full_dataset_task_eval/fight1_subject3_task_eval.log,13129,2026-06-21T13:41:22.015413
logs/tracking_g1_official_importer_export_full_dataset_task_eval/fight1_subject5_task_eval.log,13129,2026-06-21T13:42:01.503979
logs/tracking_g1_official_importer_export_full_dataset_task_eval/fightAndSports1_subject1_task_eval.log,13147,2026-06-21T13:42:43.134336
logs/tracking_g1_official_importer_export_full_dataset_task_eval/fightAndSports1_subject4_task_eval.log,13147,2026-06-21T13:43:20.949120
logs/tracking_g1_official_importer_export_full_dataset_task_eval/jumps1_subject1_task_eval.log,13129,2026-06-21T13:44:02.229712
logs/tracking_g1_official_importer_export_full_dataset_task_eval/jumps1_subject2_task_eval.log,13129,2026-06-21T13:44:41.211184
logs/tracking_g1_official_importer_export_full_dataset_task_eval/jumps1_subject5_task_eval.log,13129,2026-06-21T13:45:22.647481
logs/tracking_g1_official_importer_export_full_dataset_task_eval/run1_subject2_task_eval.log,13125,2026-06-21T13:46:02.307435
logs/tracking_g1_official_importer_export_full_dataset_task_eval/run1_subject5_task_eval.log,13125,2026-06-21T13:46:41.232045
logs/tracking_g1_official_importer_export_full_dataset_task_eval/run2_subject1_task_eval.log,13125,2026-06-21T13:47:21.800576
logs/tracking_g1_official_importer_export_full_dataset_task_eval/run2_subject4_task_eval.log,13125,2026-06-21T13:48:02.757164
logs/tracking_g1_official_importer_export_full_dataset_task_eval/sprint1_subject2_task_eval.log,13131,2026-06-21T13:48:42.237730
