path	relative_path	exists	file_size	sha256	artifact_kind	motion_name	experiment_type	source	frames_rendered	backend	ffprobe_width	ffprobe_height	ffprobe_frames	ffprobe_duration	ffprobe_avg_frame_rate	claim_level	do_not_commit_large_video	notes
/mnt/infini-data/test/BeyondMimic/official_mp4/videos/official_ablation_10ms_rosbag2_2025_10_22_03_36_03/official_ablation_10ms_rosbag2_2025_10_22_03_36_03_keyframe.png	official_mp4/videos/official_ablation_10ms_rosbag2_2025_10_22_03_36_03/official_ablation_10ms_rosbag2_2025_10_22_03_36_03_keyframe.png	True	173333	5d7fb2a7fbf66874cded5419a0429c39ba72cd5cc9a9755e89a8873ae5ed70ea	keyframe_png	official_ablation_10ms_rosbag2_2025_10_22_03_36_03	official_released_rosbag_mcap_mujoco_joint_odom_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/10ms_rosbag2_2025_10_22-03_36_03/rosbag2_2025_10_22-03_36_03_0.mcap	450	osmesa						official released real-robot rosbag joint/odom data rendered in MuJoCo; kinematic replay, not policy closed-loop	False	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/res/official_ablation_10ms_rosbag2_2025_10_22_03_36_03/official_ablation_10ms_rosbag2_2025_10_22_03_36_03_metrics.csv	official_mp4/res/official_ablation_10ms_rosbag2_2025_10_22_03_36_03/official_ablation_10ms_rosbag2_2025_10_22_03_36_03_metrics.csv	True	57733	f873c1a6a5485d7042eced81228831613bb5a800a71cbe0e03445cc32d3ce979	metrics_csv	official_ablation_10ms_rosbag2_2025_10_22_03_36_03	official_released_rosbag_mcap_mujoco_joint_odom_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/10ms_rosbag2_2025_10_22-03_36_03/rosbag2_2025_10_22-03_36_03_0.mcap	450	osmesa						official released real-robot rosbag joint/odom data rendered in MuJoCo; kinematic replay, not policy closed-loop	False	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/videos/official_ablation_10ms_rosbag2_2025_10_22_03_36_03/official_ablation_10ms_rosbag2_2025_10_22_03_36_03_mujoco_mcap_joint_replay.mp4	official_mp4/videos/official_ablation_10ms_rosbag2_2025_10_22_03_36_03/official_ablation_10ms_rosbag2_2025_10_22_03_36_03_mujoco_mcap_joint_replay.mp4	True	1588598	e1941197920a2e8dc5d52e0959fcd1cd53756937e59d75b56bfa812b910f8a72	mp4	official_ablation_10ms_rosbag2_2025_10_22_03_36_03	official_released_rosbag_mcap_mujoco_joint_odom_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/10ms_rosbag2_2025_10_22-03_36_03/rosbag2_2025_10_22-03_36_03_0.mcap	450	osmesa	1280	720	450	15.000000	30/1	official released real-robot rosbag joint/odom data rendered in MuJoCo; kinematic replay, not policy closed-loop	True	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/res/official_ablation_10ms_rosbag2_2025_10_22_03_36_03/official_ablation_10ms_rosbag2_2025_10_22_03_36_03_summary.json	official_mp4/res/official_ablation_10ms_rosbag2_2025_10_22_03_36_03/official_ablation_10ms_rosbag2_2025_10_22_03_36_03_summary.json	True	2091	3bea11de496f288d91ba4c7117f1ecb0b6140f292854ddd5b717ca215a624378	summary_json	official_ablation_10ms_rosbag2_2025_10_22_03_36_03	official_released_rosbag_mcap_mujoco_joint_odom_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/10ms_rosbag2_2025_10_22-03_36_03/rosbag2_2025_10_22-03_36_03_0.mcap	450	osmesa						official released real-robot rosbag joint/odom data rendered in MuJoCo; kinematic replay, not policy closed-loop	False	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/videos/official_ablation_2ms_rosbag2_2025_10_22_03_50_34/official_ablation_2ms_rosbag2_2025_10_22_03_50_34_keyframe.png	official_mp4/videos/official_ablation_2ms_rosbag2_2025_10_22_03_50_34/official_ablation_2ms_rosbag2_2025_10_22_03_50_34_keyframe.png	True	163114	f49b448c915e717991de73b40b520e576654a559492fed0ddd50cb490fd2b828	keyframe_png	official_ablation_2ms_rosbag2_2025_10_22_03_50_34	official_released_rosbag_mcap_mujoco_joint_odom_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/2ms_rosbag2_2025_10_22-03_50_34/rosbag2_2025_10_22-03_50_34_0.mcap	450	osmesa						official released real-robot rosbag joint/odom data rendered in MuJoCo; kinematic replay, not policy closed-loop	False	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/res/official_ablation_2ms_rosbag2_2025_10_22_03_50_34/official_ablation_2ms_rosbag2_2025_10_22_03_50_34_metrics.csv	official_mp4/res/official_ablation_2ms_rosbag2_2025_10_22_03_50_34/official_ablation_2ms_rosbag2_2025_10_22_03_50_34_metrics.csv	True	57555	f6a7ea6020ca954bf29a308e0b47f2afcd953ff78fdbcb09932282daafbc759c	metrics_csv	official_ablation_2ms_rosbag2_2025_10_22_03_50_34	official_released_rosbag_mcap_mujoco_joint_odom_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/2ms_rosbag2_2025_10_22-03_50_34/rosbag2_2025_10_22-03_50_34_0.mcap	450	osmesa						official released real-robot rosbag joint/odom data rendered in MuJoCo; kinematic replay, not policy closed-loop	False	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/videos/official_ablation_2ms_rosbag2_2025_10_22_03_50_34/official_ablation_2ms_rosbag2_2025_10_22_03_50_34_mujoco_mcap_joint_replay.mp4	official_mp4/videos/official_ablation_2ms_rosbag2_2025_10_22_03_50_34/official_ablation_2ms_rosbag2_2025_10_22_03_50_34_mujoco_mcap_joint_replay.mp4	True	1358169	616a6e15a18b028d7c2ca51c96f241dc3f50f75f8c990e71d29f543b49944626	mp4	official_ablation_2ms_rosbag2_2025_10_22_03_50_34	official_released_rosbag_mcap_mujoco_joint_odom_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/2ms_rosbag2_2025_10_22-03_50_34/rosbag2_2025_10_22-03_50_34_0.mcap	450	osmesa	1280	720	450	15.000000	30/1	official released real-robot rosbag joint/odom data rendered in MuJoCo; kinematic replay, not policy closed-loop	True	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/res/official_ablation_2ms_rosbag2_2025_10_22_03_50_34/official_ablation_2ms_rosbag2_2025_10_22_03_50_34_summary.json	official_mp4/res/official_ablation_2ms_rosbag2_2025_10_22_03_50_34/official_ablation_2ms_rosbag2_2025_10_22_03_50_34_summary.json	True	2080	f7fed12a207d973661abc2a83e32605fc429ab63885718c227e091b3cff476bc	summary_json	official_ablation_2ms_rosbag2_2025_10_22_03_50_34	official_released_rosbag_mcap_mujoco_joint_odom_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/2ms_rosbag2_2025_10_22-03_50_34/rosbag2_2025_10_22-03_50_34_0.mcap	450	osmesa						official released real-robot rosbag joint/odom data rendered in MuJoCo; kinematic replay, not policy closed-loop	False	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/videos/official_ablation_5ms_rosbag2_2025_10_22_03_41_01/official_ablation_5ms_rosbag2_2025_10_22_03_41_01_keyframe.png	official_mp4/videos/official_ablation_5ms_rosbag2_2025_10_22_03_41_01/official_ablation_5ms_rosbag2_2025_10_22_03_41_01_keyframe.png	True	171321	55cea99fd1ffc8afa865cad9a3228ab6b4e46836fda5d3ad08b13a4b2ca5c689	keyframe_png	official_ablation_5ms_rosbag2_2025_10_22_03_41_01	official_released_rosbag_mcap_mujoco_joint_odom_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/5ms_rosbag2_2025_10_22-03_41_01/rosbag2_2025_10_22-03_41_01_0.mcap	450	osmesa						official released real-robot rosbag joint/odom data rendered in MuJoCo; kinematic replay, not policy closed-loop	False	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/res/official_ablation_5ms_rosbag2_2025_10_22_03_41_01/official_ablation_5ms_rosbag2_2025_10_22_03_41_01_metrics.csv	official_mp4/res/official_ablation_5ms_rosbag2_2025_10_22_03_41_01/official_ablation_5ms_rosbag2_2025_10_22_03_41_01_metrics.csv	True	56862	728efd5981d8e3ea2c1b0535c115d76bb0c98389de61cebca738d0b6ac76606e	metrics_csv	official_ablation_5ms_rosbag2_2025_10_22_03_41_01	official_released_rosbag_mcap_mujoco_joint_odom_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/5ms_rosbag2_2025_10_22-03_41_01/rosbag2_2025_10_22-03_41_01_0.mcap	450	osmesa						official released real-robot rosbag joint/odom data rendered in MuJoCo; kinematic replay, not policy closed-loop	False	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/videos/official_ablation_5ms_rosbag2_2025_10_22_03_41_01/official_ablation_5ms_rosbag2_2025_10_22_03_41_01_mujoco_mcap_joint_replay.mp4	official_mp4/videos/official_ablation_5ms_rosbag2_2025_10_22_03_41_01/official_ablation_5ms_rosbag2_2025_10_22_03_41_01_mujoco_mcap_joint_replay.mp4	True	871701	d46a849cae5f1371ae1e41cab40d5f06818507a11acf624f86f678bb6d9fcf56	mp4	official_ablation_5ms_rosbag2_2025_10_22_03_41_01	official_released_rosbag_mcap_mujoco_joint_odom_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/5ms_rosbag2_2025_10_22-03_41_01/rosbag2_2025_10_22-03_41_01_0.mcap	450	osmesa	1280	720	450	15.000000	30/1	official released real-robot rosbag joint/odom data rendered in MuJoCo; kinematic replay, not policy closed-loop	True	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/res/official_ablation_5ms_rosbag2_2025_10_22_03_41_01/official_ablation_5ms_rosbag2_2025_10_22_03_41_01_summary.json	official_mp4/res/official_ablation_5ms_rosbag2_2025_10_22_03_41_01/official_ablation_5ms_rosbag2_2025_10_22_03_41_01_summary.json	True	2079	ae73c5e5f2902dc684305f753896e7f6ddeb9230238b059f8be6d8b6a0f35143	summary_json	official_ablation_5ms_rosbag2_2025_10_22_03_41_01	official_released_rosbag_mcap_mujoco_joint_odom_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/5ms_rosbag2_2025_10_22-03_41_01/rosbag2_2025_10_22-03_41_01_0.mcap	450	osmesa						official released real-robot rosbag joint/odom data rendered in MuJoCo; kinematic replay, not policy closed-loop	False	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/videos/official_ablation_arma0_1_rosbag2_2025_10_22_00_44_01/official_ablation_arma0_1_rosbag2_2025_10_22_00_44_01_keyframe.png	official_mp4/videos/official_ablation_arma0_1_rosbag2_2025_10_22_00_44_01/official_ablation_arma0_1_rosbag2_2025_10_22_00_44_01_keyframe.png	True	172328	57c5b0e0483b4bda5ca53576ad9bc2f519b545ae9965bf8700cf31f4b3b68d0c	keyframe_png	official_ablation_arma0_1_rosbag2_2025_10_22_00_44_01	official_released_rosbag_mcap_mujoco_joint_odom_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/arma0.1_rosbag2_2025_10_22-00_44_01/rosbag2_2025_10_22-00_44_01_0_filter.mcap	450	osmesa						official released real-robot rosbag joint/odom data rendered in MuJoCo; kinematic replay, not policy closed-loop	False	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/res/official_ablation_arma0_1_rosbag2_2025_10_22_00_44_01/official_ablation_arma0_1_rosbag2_2025_10_22_00_44_01_metrics.csv	official_mp4/res/official_ablation_arma0_1_rosbag2_2025_10_22_00_44_01/official_ablation_arma0_1_rosbag2_2025_10_22_00_44_01_metrics.csv	True	57405	8ebec0e9dc3e231a40d883685c96cd1a62d23fe32f857274b8f306b8724d7d94	metrics_csv	official_ablation_arma0_1_rosbag2_2025_10_22_00_44_01	official_released_rosbag_mcap_mujoco_joint_odom_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/arma0.1_rosbag2_2025_10_22-00_44_01/rosbag2_2025_10_22-00_44_01_0_filter.mcap	450	osmesa						official released real-robot rosbag joint/odom data rendered in MuJoCo; kinematic replay, not policy closed-loop	False	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/videos/official_ablation_arma0_1_rosbag2_2025_10_22_00_44_01/official_ablation_arma0_1_rosbag2_2025_10_22_00_44_01_mujoco_mcap_joint_replay.mp4	official_mp4/videos/official_ablation_arma0_1_rosbag2_2025_10_22_00_44_01/official_ablation_arma0_1_rosbag2_2025_10_22_00_44_01_mujoco_mcap_joint_replay.mp4	True	1777683	7adb42d9fc1d5ed27678741e878bbd11716066adf5b45e50057316a26ff13b43	mp4	official_ablation_arma0_1_rosbag2_2025_10_22_00_44_01	official_released_rosbag_mcap_mujoco_joint_odom_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/arma0.1_rosbag2_2025_10_22-00_44_01/rosbag2_2025_10_22-00_44_01_0_filter.mcap	450	osmesa	1280	720	450	15.000000	30/1	official released real-robot rosbag joint/odom data rendered in MuJoCo; kinematic replay, not policy closed-loop	True	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/res/official_ablation_arma0_1_rosbag2_2025_10_22_00_44_01/official_ablation_arma0_1_rosbag2_2025_10_22_00_44_01_summary.json	official_mp4/res/official_ablation_arma0_1_rosbag2_2025_10_22_00_44_01/official_ablation_arma0_1_rosbag2_2025_10_22_00_44_01_summary.json	True	2128	5dd5d036724ffd63b9999f206cda64d6e81db8c1a9a3ddb740b928b0ac228e74	summary_json	official_ablation_arma0_1_rosbag2_2025_10_22_00_44_01	official_released_rosbag_mcap_mujoco_joint_odom_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/arma0.1_rosbag2_2025_10_22-00_44_01/rosbag2_2025_10_22-00_44_01_0_filter.mcap	450	osmesa						official released real-robot rosbag joint/odom data rendered in MuJoCo; kinematic replay, not policy closed-loop	False	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/videos/official_ablation_arma0_rosbag2_2025_10_22_00_29_58/official_ablation_arma0_rosbag2_2025_10_22_00_29_58_keyframe.png	official_mp4/videos/official_ablation_arma0_rosbag2_2025_10_22_00_29_58/official_ablation_arma0_rosbag2_2025_10_22_00_29_58_keyframe.png	True	164222	b65db92b90e8f22c0679267fa7b24291f36081c738a37c12c3abe60f688dce60	keyframe_png	official_ablation_arma0_rosbag2_2025_10_22_00_29_58	official_released_rosbag_mcap_mujoco_joint_odom_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/arma0_rosbag2_2025_10_22-00_29_58/rosbag2_2025_10_22-00_29_58_0_filter.mcap	450	osmesa						official released real-robot rosbag joint/odom data rendered in MuJoCo; kinematic replay, not policy closed-loop	False	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/res/official_ablation_arma0_rosbag2_2025_10_22_00_29_58/official_ablation_arma0_rosbag2_2025_10_22_00_29_58_metrics.csv	official_mp4/res/official_ablation_arma0_rosbag2_2025_10_22_00_29_58/official_ablation_arma0_rosbag2_2025_10_22_00_29_58_metrics.csv	True	56761	4b36a97fb4f2b7355884293ebf30fa5237183aa8eee6a884a90e3b672c8191c1	metrics_csv	official_ablation_arma0_rosbag2_2025_10_22_00_29_58	official_released_rosbag_mcap_mujoco_joint_odom_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/arma0_rosbag2_2025_10_22-00_29_58/rosbag2_2025_10_22-00_29_58_0_filter.mcap	450	osmesa						official released real-robot rosbag joint/odom data rendered in MuJoCo; kinematic replay, not policy closed-loop	False	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/videos/official_ablation_arma0_rosbag2_2025_10_22_00_29_58/official_ablation_arma0_rosbag2_2025_10_22_00_29_58_mujoco_mcap_joint_replay.mp4	official_mp4/videos/official_ablation_arma0_rosbag2_2025_10_22_00_29_58/official_ablation_arma0_rosbag2_2025_10_22_00_29_58_mujoco_mcap_joint_replay.mp4	True	1802384	3e01cbda13521c4c2368ba4afadfb71cac302c25867b7c4a3723ec4af95a59c7	mp4	official_ablation_arma0_rosbag2_2025_10_22_00_29_58	official_released_rosbag_mcap_mujoco_joint_odom_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/arma0_rosbag2_2025_10_22-00_29_58/rosbag2_2025_10_22-00_29_58_0_filter.mcap	450	osmesa	1280	720	450	15.000000	30/1	official released real-robot rosbag joint/odom data rendered in MuJoCo; kinematic replay, not policy closed-loop	True	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/res/official_ablation_arma0_rosbag2_2025_10_22_00_29_58/official_ablation_arma0_rosbag2_2025_10_22_00_29_58_summary.json	official_mp4/res/official_ablation_arma0_rosbag2_2025_10_22_00_29_58/official_ablation_arma0_rosbag2_2025_10_22_00_29_58_summary.json	True	2108	a32b5ef7a087c1eae7d23e90b0f4b78d080d6138fa0ce0aa039e55683037411e	summary_json	official_ablation_arma0_rosbag2_2025_10_22_00_29_58	official_released_rosbag_mcap_mujoco_joint_odom_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/arma0_rosbag2_2025_10_22-00_29_58/rosbag2_2025_10_22-00_29_58_0_filter.mcap	450	osmesa						official released real-robot rosbag joint/odom data rendered in MuJoCo; kinematic replay, not policy closed-loop	False	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/videos/official_ablation_arma10_rosbag2_2025_10_22_00_48_58/official_ablation_arma10_rosbag2_2025_10_22_00_48_58_keyframe.png	official_mp4/videos/official_ablation_arma10_rosbag2_2025_10_22_00_48_58/official_ablation_arma10_rosbag2_2025_10_22_00_48_58_keyframe.png	True	170892	e26457694f7b9d40242878bf04c01c78d6fe6f7abc96086b4c97df8b3e9a1b7f	keyframe_png	official_ablation_arma10_rosbag2_2025_10_22_00_48_58	official_released_rosbag_mcap_mujoco_joint_odom_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/arma10_rosbag2_2025_10_22-00_48_58/rosbag2_2025_10_22-00_48_58_0_filter.mcap	450	osmesa						official released real-robot rosbag joint/odom data rendered in MuJoCo; kinematic replay, not policy closed-loop	False	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/res/official_ablation_arma10_rosbag2_2025_10_22_00_48_58/official_ablation_arma10_rosbag2_2025_10_22_00_48_58_metrics.csv	official_mp4/res/official_ablation_arma10_rosbag2_2025_10_22_00_48_58/official_ablation_arma10_rosbag2_2025_10_22_00_48_58_metrics.csv	True	57665	7cda088e4561a85216e4c0685fb88a5b4ed92fc0e53873641bb60288bc34bb3c	metrics_csv	official_ablation_arma10_rosbag2_2025_10_22_00_48_58	official_released_rosbag_mcap_mujoco_joint_odom_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/arma10_rosbag2_2025_10_22-00_48_58/rosbag2_2025_10_22-00_48_58_0_filter.mcap	450	osmesa						official released real-robot rosbag joint/odom data rendered in MuJoCo; kinematic replay, not policy closed-loop	False	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/videos/official_ablation_arma10_rosbag2_2025_10_22_00_48_58/official_ablation_arma10_rosbag2_2025_10_22_00_48_58_mujoco_mcap_joint_replay.mp4	official_mp4/videos/official_ablation_arma10_rosbag2_2025_10_22_00_48_58/official_ablation_arma10_rosbag2_2025_10_22_00_48_58_mujoco_mcap_joint_replay.mp4	True	1519598	c85bb546662273aa2f5e7dfe547c450912b1cde36c565a1bab568ea658a52053	mp4	official_ablation_arma10_rosbag2_2025_10_22_00_48_58	official_released_rosbag_mcap_mujoco_joint_odom_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/arma10_rosbag2_2025_10_22-00_48_58/rosbag2_2025_10_22-00_48_58_0_filter.mcap	450	osmesa	1280	720	450	15.000000	30/1	official released real-robot rosbag joint/odom data rendered in MuJoCo; kinematic replay, not policy closed-loop	True	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/res/official_ablation_arma10_rosbag2_2025_10_22_00_48_58/official_ablation_arma10_rosbag2_2025_10_22_00_48_58_summary.json	official_mp4/res/official_ablation_arma10_rosbag2_2025_10_22_00_48_58/official_ablation_arma10_rosbag2_2025_10_22_00_48_58_summary.json	True	2116	e8bc89f6691d780e2e3f3600f39386a081c3a3408fe63b473d4ccc1f8e239725	summary_json	official_ablation_arma10_rosbag2_2025_10_22_00_48_58	official_released_rosbag_mcap_mujoco_joint_odom_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/arma10_rosbag2_2025_10_22-00_48_58/rosbag2_2025_10_22-00_48_58_0_filter.mcap	450	osmesa						official released real-robot rosbag joint/odom data rendered in MuJoCo; kinematic replay, not policy closed-loop	False	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/videos/official_ablation_asapgain_rosbag2_2025_10_22_01_03_25/official_ablation_asapgain_rosbag2_2025_10_22_01_03_25_keyframe.png	official_mp4/videos/official_ablation_asapgain_rosbag2_2025_10_22_01_03_25/official_ablation_asapgain_rosbag2_2025_10_22_01_03_25_keyframe.png	True	172249	318ddb2249789a25e1de5f760588af79df13f198ba18687610292596a83033e9	keyframe_png	official_ablation_asapgain_rosbag2_2025_10_22_01_03_25	official_released_rosbag_mcap_mujoco_joint_odom_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/asapgain_rosbag2_2025_10_22-01_03_25/rosbag2_2025_10_22-01_03_25_0_filter.mcap	450	osmesa						official released real-robot rosbag joint/odom data rendered in MuJoCo; kinematic replay, not policy closed-loop	False	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/res/official_ablation_asapgain_rosbag2_2025_10_22_01_03_25/official_ablation_asapgain_rosbag2_2025_10_22_01_03_25_metrics.csv	official_mp4/res/official_ablation_asapgain_rosbag2_2025_10_22_01_03_25/official_ablation_asapgain_rosbag2_2025_10_22_01_03_25_metrics.csv	True	56896	25026ed4883fe32748d1507b12e0f64cae7c4645bbf460cac50c68c594711e4c	metrics_csv	official_ablation_asapgain_rosbag2_2025_10_22_01_03_25	official_released_rosbag_mcap_mujoco_joint_odom_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/asapgain_rosbag2_2025_10_22-01_03_25/rosbag2_2025_10_22-01_03_25_0_filter.mcap	450	osmesa						official released real-robot rosbag joint/odom data rendered in MuJoCo; kinematic replay, not policy closed-loop	False	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/videos/official_ablation_asapgain_rosbag2_2025_10_22_01_03_25/official_ablation_asapgain_rosbag2_2025_10_22_01_03_25_mujoco_mcap_joint_replay.mp4	official_mp4/videos/official_ablation_asapgain_rosbag2_2025_10_22_01_03_25/official_ablation_asapgain_rosbag2_2025_10_22_01_03_25_mujoco_mcap_joint_replay.mp4	True	1831335	a971043ee4a9eea4c6ed1378dba3a3a21b008fc892b8e46e43f44bf2ad06c91a	mp4	official_ablation_asapgain_rosbag2_2025_10_22_01_03_25	official_released_rosbag_mcap_mujoco_joint_odom_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/asapgain_rosbag2_2025_10_22-01_03_25/rosbag2_2025_10_22-01_03_25_0_filter.mcap	450	osmesa	1280	720	450	15.000000	30/1	official released real-robot rosbag joint/odom data rendered in MuJoCo; kinematic replay, not policy closed-loop	True	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/res/official_ablation_asapgain_rosbag2_2025_10_22_01_03_25/official_ablation_asapgain_rosbag2_2025_10_22_01_03_25_summary.json	official_mp4/res/official_ablation_asapgain_rosbag2_2025_10_22_01_03_25/official_ablation_asapgain_rosbag2_2025_10_22_01_03_25_summary.json	True	2138	af59c3ad83570692b88433623a9175db0de6232529625ece1c65da61609bcf95	summary_json	official_ablation_asapgain_rosbag2_2025_10_22_01_03_25	official_released_rosbag_mcap_mujoco_joint_odom_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/asapgain_rosbag2_2025_10_22-01_03_25/rosbag2_2025_10_22-01_03_25_0_filter.mcap	450	osmesa						official released real-robot rosbag joint/odom data rendered in MuJoCo; kinematic replay, not policy closed-loop	False	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/videos/official_ablation_axisangle_rosbag2_2025_10_22_01_24_25/official_ablation_axisangle_rosbag2_2025_10_22_01_24_25_keyframe.png	official_mp4/videos/official_ablation_axisangle_rosbag2_2025_10_22_01_24_25/official_ablation_axisangle_rosbag2_2025_10_22_01_24_25_keyframe.png	True	171309	6fe6ee59c61fee55aae05ad64f66bdfe8cdf19fb33c9b9de8b55ddecf5be9d0a	keyframe_png	official_ablation_axisangle_rosbag2_2025_10_22_01_24_25	official_released_rosbag_mcap_mujoco_joint_odom_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/axisangle_rosbag2_2025_10_22-01_24_25/fix.mcap	450	osmesa						official released real-robot rosbag joint/odom data rendered in MuJoCo; kinematic replay, not policy closed-loop	False	official released-data MuJoCo visualization; not closed-loop policy reproduction
/mnt/infini-data/test/BeyondMimic/official_mp4/res/official_ablation_axisangle_rosbag2_2025_10_22_01_24_25/official_ablation_axisangle_rosbag2_2025_10_22_01_24_25_metrics.csv	official_mp4/res/official_ablation_axisangle_rosbag2_2025_10_22_01_24_25/official_ablation_axisangle_rosbag2_2025_10_22_01_24_25_metrics.csv	True	56386	8ef983396cadf3d67ef5978f3b6902c3b0f52ba37320f79c7a6f5d1e733a45b9	metrics_csv	official_ablation_axisangle_rosbag2_2025_10_22_01_24_25	official_released_rosbag_mcap_mujoco_joint_odom_replay	/mnt/infini-data/test/BeyondMimic/Dataset_beyondmimic/rosbag_ablation/axisangle_rosbag2_2025_10_22-01_24_25/fix.mcap	450	osmesa						official released real-robot rosbag joint/odom data rendered in MuJoCo; kinematic replay, not policy closed-loop	False	official released-data MuJoCo visualization; not closed-loop policy reproduction
